inputs=8 keys=114 outputs=63 gates=1247
iteration: 1; vars: 7424; clauses: 3668; decisions: 2760
iteration: 2; vars: 9756; clauses: 9408; decisions: 5471
iteration: 3; vars: 12088; clauses: 15148; decisions: 6255
iteration: 4; vars: 14420; clauses: 4743; decisions: 7914
iteration: 5; vars: 16752; clauses: 10343; decisions: 8720
iteration: 6; vars: 19084; clauses: 16079; decisions: 9427
iteration: 7; vars: 21416; clauses: 5554; decisions: 10408
iteration: 8; vars: 23748; clauses: 11153; decisions: 13317
iteration: 9; vars: 26080; clauses: 16889; decisions: 14623
iteration: 10; vars: 28412; clauses: 22625; decisions: 14971
iteration: 11; vars: 30744; clauses: 6322; decisions: 15784
iteration: 12; vars: 33076; clauses: 12026; decisions: 19472
iteration: 13; vars: 35408; clauses: 17594; decisions: 20937
iteration: 14; vars: 37740; clauses: 23298; decisions: 21360
iteration: 15; vars: 40072; clauses: 29002; decisions: 22144
iteration: 16; vars: 42404; clauses: 7317; decisions: 23733
iteration: 17; vars: 44736; clauses: 12873; decisions: 24169
iteration: 18; vars: 47068; clauses: 18429; decisions: 24735
iteration: 19; vars: 49400; clauses: 23985; decisions: 26799
iteration: 20; vars: 51732; clauses: 29677; decisions: 32216
iteration: 21; vars: 54064; clauses: 8491; decisions: 33158
iteration: 22; vars: 56396; clauses: 14179; decisions: 33804
iteration: 23; vars: 58728; clauses: 19867; decisions: 35556
iteration: 24; vars: 61060; clauses: 25402; decisions: 39207
iteration: 25; vars: 63392; clauses: 31070; decisions: 39714
iteration: 26; vars: 65724; clauses: 36738; decisions: 44406
iteration: 27; vars: 68056; clauses: 6534; decisions: 44930
iteration: 28; vars: 70388; clauses: 12194; decisions: 47157
iteration: 29; vars: 72720; clauses: 17854; decisions: 48191
iteration: 30; vars: 75052; clauses: 23514; decisions: 49276
iteration: 31; vars: 77384; clauses: 29174; decisions: 49732
iteration: 32; vars: 79716; clauses: 6811; decisions: 51874
iteration: 33; vars: 82048; clauses: 12333; decisions: 52194
iteration: 34; vars: 84380; clauses: 17986; decisions: 53328
iteration: 35; vars: 86712; clauses: 23498; decisions: 54018
iteration: 36; vars: 89044; clauses: 29000; decisions: 54439
iteration: 37; vars: 91376; clauses: 5093; decisions: 55028
iteration: 38; vars: 93708; clauses: 10586; decisions: 55695
iteration: 39; vars: 96040; clauses: 16216; decisions: 55970
iteration: 40; vars: 98372; clauses: 21846; decisions: 56173
iteration: 41; vars: 100704; clauses: 5283; decisions: 56597
iteration: 42; vars: 103036; clauses: 10909; decisions: 57143
iteration: 43; vars: 105368; clauses: 16535; decisions: 57685
iteration: 44; vars: 107700; clauses: 22025; decisions: 58129
iteration: 45; vars: 110032; clauses: 5280; decisions: 59154
iteration: 46; vars: 112364; clauses: 10764; decisions: 59435
iteration: 47; vars: 114696; clauses: 16384; decisions: 59556
iteration: 48; vars: 117028; clauses: 21868; decisions: 59776
iteration: 49; vars: 119360; clauses: 5395; decisions: 59935
iteration: 50; vars: 121692; clauses: 10879; decisions: 60154
iteration: 51; vars: 124024; clauses: 16363; decisions: 60347
iteration: 52; vars: 126356; clauses: 21847; decisions: 60585
iteration: 53; vars: 128688; clauses: 27331; decisions: 60757
iteration: 54; vars: 131020; clauses: 5543; decisions: 60908
iteration: 55; vars: 133352; clauses: 11027; decisions: 61364
iteration: 56; vars: 135684; clauses: 16511; decisions: 63183
iteration: 57; vars: 138016; clauses: 21993; decisions: 63477
iteration: 58; vars: 140348; clauses: 4941; decisions: 64293
iteration: 59; vars: 142680; clauses: 10421; decisions: 64633
iteration: 60; vars: 145012; clauses: 15901; decisions: 64795
iteration: 61; vars: 147344; clauses: 21517; decisions: 64936
iteration: 62; vars: 149676; clauses: 5014; decisions: 65563
iteration: 63; vars: 152008; clauses: 10492; decisions: 66059
iteration: 64; vars: 154340; clauses: 15968; decisions: 66535
iteration: 65; vars: 156672; clauses: 21444; decisions: 66673
iteration: 66; vars: 159004; clauses: 5014; decisions: 66793
iteration: 67; vars: 161336; clauses: 10488; decisions: 66911
iteration: 68; vars: 163668; clauses: 15962; decisions: 67048
iteration: 69; vars: 166000; clauses: 21436; decisions: 67325
iteration: 70; vars: 168332; clauses: 5154; decisions: 67584
iteration: 71; vars: 170664; clauses: 10764; decisions: 67793
iteration: 72; vars: 172996; clauses: 16374; decisions: 67897
iteration: 73; vars: 175328; clauses: 21984; decisions: 68153
iteration: 74; vars: 177660; clauses: 5305; decisions: 68320
iteration: 75; vars: 179992; clauses: 10779; decisions: 68549
iteration: 76; vars: 182324; clauses: 16389; decisions: 68688
iteration: 77; vars: 184656; clauses: 21999; decisions: 68813
iteration: 78; vars: 186988; clauses: 5313; decisions: 68941
iteration: 79; vars: 189320; clauses: 10923; decisions: 69135
iteration: 80; vars: 191652; clauses: 16533; decisions: 69362
iteration: 81; vars: 193984; clauses: 22007; decisions: 69633
iteration: 82; vars: 196316; clauses: 4884; decisions: 70723
iteration: 83; vars: 198648; clauses: 10490; decisions: 70844
iteration: 84; vars: 200980; clauses: 16096; decisions: 71161
iteration: 85; vars: 203312; clauses: 21702; decisions: 71268
iteration: 86; vars: 205644; clauses: 4960; decisions: 71646
iteration: 87; vars: 207976; clauses: 10564; decisions: 72117
iteration: 88; vars: 210308; clauses: 16168; decisions: 72438
iteration: 89; vars: 212640; clauses: 21772; decisions: 72594
iteration: 90; vars: 214972; clauses: 5036; decisions: 73031
iteration: 91; vars: 217304; clauses: 10640; decisions: 73202
iteration: 92; vars: 219636; clauses: 16244; decisions: 73322
iteration: 93; vars: 221968; clauses: 21848; decisions: 73885
iteration: 94; vars: 224300; clauses: 5115; decisions: 76113
iteration: 95; vars: 226632; clauses: 10583; decisions: 76282
iteration: 96; vars: 228964; clauses: 16051; decisions: 76517
iteration: 97; vars: 231296; clauses: 21519; decisions: 76695
iteration: 98; vars: 233628; clauses: 5215; decisions: 76853
iteration: 99; vars: 235960; clauses: 10683; decisions: 76951
iteration: 100; vars: 238292; clauses: 16151; decisions: 77049
iteration: 101; vars: 240624; clauses: 21619; decisions: 77256
iteration: 102; vars: 242956; clauses: 5307; decisions: 77369
iteration: 103; vars: 245288; clauses: 10911; decisions: 77470
iteration: 104; vars: 247620; clauses: 16515; decisions: 77587
iteration: 105; vars: 249952; clauses: 22119; decisions: 77733
iteration: 106; vars: 252284; clauses: 5399; decisions: 77865
iteration: 107; vars: 254616; clauses: 10867; decisions: 77984
iteration: 108; vars: 256948; clauses: 16471; decisions: 78133
iteration: 109; vars: 259280; clauses: 21939; decisions: 78268
iteration: 110; vars: 261612; clauses: 5499; decisions: 78383
iteration: 111; vars: 263944; clauses: 11103; decisions: 78508
iteration: 112; vars: 266276; clauses: 16707; decisions: 78618
iteration: 113; vars: 268608; clauses: 22311; decisions: 78716
iteration: 114; vars: 270940; clauses: 5579; decisions: 78823
iteration: 115; vars: 273272; clauses: 11183; decisions: 78923
iteration: 116; vars: 275604; clauses: 16787; decisions: 79024
iteration: 117; vars: 277936; clauses: 22391; decisions: 79165
iteration: 118; vars: 280268; clauses: 5675; decisions: 79278
iteration: 119; vars: 282600; clauses: 11143; decisions: 79377
iteration: 120; vars: 284932; clauses: 16747; decisions: 79492
iteration: 121; vars: 287264; clauses: 22351; decisions: 79658
iteration: 122; vars: 289596; clauses: 5774; decisions: 79763
iteration: 123; vars: 291928; clauses: 11378; decisions: 79865
iteration: 124; vars: 294260; clauses: 16982; decisions: 79967
iteration: 125; vars: 296592; clauses: 22586; decisions: 80075
iteration: 126; vars: 298924; clauses: 5918; decisions: 80175
iteration: 127; vars: 301256; clauses: 11522; decisions: 80276
iteration: 128; vars: 303588; clauses: 17126; decisions: 80430
iteration: 129; vars: 305920; clauses: 22730; decisions: 80528
iteration: 130; vars: 308252; clauses: 6016; decisions: 80631
iteration: 131; vars: 310584; clauses: 11484; decisions: 80726
iteration: 132; vars: 312916; clauses: 16952; decisions: 80824
iteration: 133; vars: 315248; clauses: 22420; decisions: 80918
iteration: 134; vars: 317580; clauses: 6112; decisions: 81015
iteration: 135; vars: 319912; clauses: 11580; decisions: 81117
iteration: 136; vars: 322244; clauses: 17048; decisions: 81211
iteration: 137; vars: 324576; clauses: 22516; decisions: 81353
iteration: 138; vars: 326908; clauses: 27984; decisions: 81465
iteration: 139; vars: 329240; clauses: 6244; decisions: 81560
iteration: 140; vars: 331572; clauses: 11848; decisions: 81666
iteration: 141; vars: 333904; clauses: 17452; decisions: 81762
iteration: 142; vars: 336236; clauses: 23056; decisions: 81866
iteration: 143; vars: 338568; clauses: 6340; decisions: 81984
iteration: 144; vars: 340900; clauses: 11808; decisions: 82122
iteration: 145; vars: 343232; clauses: 17412; decisions: 82220
iteration: 146; vars: 345564; clauses: 23016; decisions: 82326
iteration: 147; vars: 347896; clauses: 28620; decisions: 82422
iteration: 148; vars: 350228; clauses: 6460; decisions: 82525
iteration: 149; vars: 352560; clauses: 12064; decisions: 82621
iteration: 150; vars: 354892; clauses: 17668; decisions: 82722
iteration: 151; vars: 357224; clauses: 23272; decisions: 82821
iteration: 152; vars: 359556; clauses: 28876; decisions: 82921
iteration: 153; vars: 361888; clauses: 6592; decisions: 83025
iteration: 154; vars: 364220; clauses: 12196; decisions: 83122
iteration: 155; vars: 366552; clauses: 17664; decisions: 83230
iteration: 156; vars: 368884; clauses: 23132; decisions: 83327
iteration: 157; vars: 371216; clauses: 28600; decisions: 83424
