inputs=10 keys=278 outputs=19 gates=5675
iteration: 1; vars: 34124; clauses: 20852; decisions: 4174
iteration: 2; vars: 45290; clauses: 13496; decisions: 6562
iteration: 3; vars: 56456; clauses: 42638; decisions: 12999
iteration: 4; vars: 67622; clauses: 71780; decisions: 19533
iteration: 5; vars: 78788; clauses: 100922; decisions: 22138
iteration: 6; vars: 89954; clauses: 15201; decisions: 24029
iteration: 7; vars: 101120; clauses: 44343; decisions: 32123
iteration: 8; vars: 112286; clauses: 73485; decisions: 42574
iteration: 9; vars: 123452; clauses: 102627; decisions: 46127
iteration: 10; vars: 134618; clauses: 16939; decisions: 50252
iteration: 11; vars: 145784; clauses: 46081; decisions: 71544
iteration: 12; vars: 156950; clauses: 75223; decisions: 74373
iteration: 13; vars: 168116; clauses: 104365; decisions: 75922
iteration: 14; vars: 179282; clauses: 133507; decisions: 77555
iteration: 15; vars: 190448; clauses: 18437; decisions: 85791
iteration: 16; vars: 201614; clauses: 47575; decisions: 95654
iteration: 17; vars: 212780; clauses: 76717; decisions: 96316
iteration: 18; vars: 223946; clauses: 105859; decisions: 98114
iteration: 19; vars: 235112; clauses: 135001; decisions: 98837
iteration: 20; vars: 246278; clauses: 21063; decisions: 103834
iteration: 21; vars: 257444; clauses: 50205; decisions: 105987
iteration: 22; vars: 268610; clauses: 79347; decisions: 110385
iteration: 23; vars: 279776; clauses: 108489; decisions: 131140
iteration: 24; vars: 290942; clauses: 137628; decisions: 151266
iteration: 25; vars: 302108; clauses: 22579; decisions: 160860
iteration: 26; vars: 313274; clauses: 51721; decisions: 166363
iteration: 27; vars: 324440; clauses: 80863; decisions: 185088
iteration: 28; vars: 335606; clauses: 110005; decisions: 188172
iteration: 29; vars: 346772; clauses: 139146; decisions: 219961
iteration: 30; vars: 357938; clauses: 23750; decisions: 235066
iteration: 31; vars: 369104; clauses: 52892; decisions: 252107
iteration: 32; vars: 380270; clauses: 82034; decisions: 252723
iteration: 33; vars: 391436; clauses: 111176; decisions: 262909
iteration: 34; vars: 402602; clauses: 140318; decisions: 298439
iteration: 35; vars: 413768; clauses: 169460; decisions: 298923
iteration: 36; vars: 424934; clauses: 25668; decisions: 317392
iteration: 37; vars: 436100; clauses: 54810; decisions: 319890
iteration: 38; vars: 447266; clauses: 83952; decisions: 330625
iteration: 39; vars: 458432; clauses: 113094; decisions: 361200
iteration: 40; vars: 469598; clauses: 142236; decisions: 367080
iteration: 41; vars: 480764; clauses: 171378; decisions: 372370
iteration: 42; vars: 491930; clauses: 27473; decisions: 396634
iteration: 43; vars: 503096; clauses: 56615; decisions: 408581
iteration: 44; vars: 514262; clauses: 85757; decisions: 418280
iteration: 45; vars: 525428; clauses: 114899; decisions: 419022
iteration: 46; vars: 536594; clauses: 144041; decisions: 426315
iteration: 47; vars: 547760; clauses: 173182; decisions: 445476
iteration: 48; vars: 558926; clauses: 202304; decisions: 445975
iteration: 49; vars: 570092; clauses: 24337; decisions: 453052
