inputs=133 keys=256 outputs=81 gates=2938
iteration: 1; vars: 17949; clauses: 13353; decisions: 74097
iteration: 2; vars: 23635; clauses: 24971; decisions: 77152
iteration: 3; vars: 29321; clauses: 14071; decisions: 87913
iteration: 4; vars: 35007; clauses: 26993; decisions: 90189
iteration: 5; vars: 40693; clauses: 15791; decisions: 99251
iteration: 6; vars: 46379; clauses: 28219; decisions: 101606
iteration: 7; vars: 52065; clauses: 18240; decisions: 112061
iteration: 8; vars: 57751; clauses: 30446; decisions: 116209
iteration: 9; vars: 63437; clauses: 42411; decisions: 139589
iteration: 10; vars: 69123; clauses: 20888; decisions: 146371
iteration: 11; vars: 74809; clauses: 32298; decisions: 156115
iteration: 12; vars: 80495; clauses: 43384; decisions: 156597
iteration: 13; vars: 86181; clauses: 24538; decisions: 162275
iteration: 14; vars: 91867; clauses: 36888; decisions: 164874
iteration: 15; vars: 97553; clauses: 48620; decisions: 165311
iteration: 16; vars: 103239; clauses: 60894; decisions: 166079
iteration: 17; vars: 108925; clauses: 72250; decisions: 184039
iteration: 18; vars: 114611; clauses: 29927; decisions: 189549
iteration: 19; vars: 120297; clauses: 44051; decisions: 191262
iteration: 20; vars: 125983; clauses: 58163; decisions: 203857
iteration: 21; vars: 131669; clauses: 70261; decisions: 218410
iteration: 22; vars: 137355; clauses: 82993; decisions: 224319
iteration: 23; vars: 143041; clauses: 28051; decisions: 225893
iteration: 24; vars: 148727; clauses: 40413; decisions: 236225
iteration: 25; vars: 154413; clauses: 54849; decisions: 240371
iteration: 26; vars: 160099; clauses: 66553; decisions: 246306
iteration: 27; vars: 165785; clauses: 78825; decisions: 263224
iteration: 28; vars: 171471; clauses: 90623; decisions: 263899
iteration: 29; vars: 177157; clauses: 29237; decisions: 289017
iteration: 30; vars: 182843; clauses: 43199; decisions: 290605
iteration: 31; vars: 188529; clauses: 57095; decisions: 293288
iteration: 32; vars: 194215; clauses: 70755; decisions: 304112
iteration: 33; vars: 199901; clauses: 27459; decisions: 311734
iteration: 34; vars: 205587; clauses: 41087; decisions: 322614
iteration: 35; vars: 211273; clauses: 53649; decisions: 360947
iteration: 36; vars: 216959; clauses: 65585; decisions: 365108
iteration: 37; vars: 222645; clauses: 79427; decisions: 365469
iteration: 38; vars: 228331; clauses: 28912; decisions: 382608
iteration: 39; vars: 234017; clauses: 42868; decisions: 382979
iteration: 40; vars: 239703; clauses: 56838; decisions: 383780
iteration: 41; vars: 245389; clauses: 70794; decisions: 387256
iteration: 42; vars: 251075; clauses: 31144; decisions: 440810
iteration: 43; vars: 256761; clauses: 43850; decisions: 441185
iteration: 44; vars: 262447; clauses: 56550; decisions: 442043
iteration: 45; vars: 268133; clauses: 69270; decisions: 461534
iteration: 46; vars: 273819; clauses: 81812; decisions: 505911
iteration: 47; vars: 279505; clauses: 95920; decisions: 506538
iteration: 48; vars: 285191; clauses: 110028; decisions: 507798
iteration: 49; vars: 290877; clauses: 35064; decisions: 516095
iteration: 50; vars: 296563; clauses: 46558; decisions: 516453
iteration: 51; vars: 302249; clauses: 58230; decisions: 517242
iteration: 52; vars: 307935; clauses: 69902; decisions: 519429
iteration: 53; vars: 313621; clauses: 80788; decisions: 520507
iteration: 54; vars: 319307; clauses: 91738; decisions: 522279
iteration: 55; vars: 324993; clauses: 102924; decisions: 522877
iteration: 56; vars: 330679; clauses: 113636; decisions: 523448
iteration: 57; vars: 336365; clauses: 124354; decisions: 524020
iteration: 58; vars: 342051; clauses: 135086; decisions: 525494
iteration: 59; vars: 347737; clauses: 145788; decisions: 528252
iteration: 60; vars: 353423; clauses: 41312; decisions: 528776
iteration: 61; vars: 359109; clauses: 53604; decisions: 529898
iteration: 62; vars: 364795; clauses: 65772; decisions: 530245
iteration: 63; vars: 370481; clauses: 77934; decisions: 530604
iteration: 64; vars: 376167; clauses: 90116; decisions: 531632
iteration: 65; vars: 381853; clauses: 102298; decisions: 536741
iteration: 66; vars: 387539; clauses: 114206; decisions: 537156
iteration: 67; vars: 393225; clauses: 126072; decisions: 537571
iteration: 68; vars: 398911; clauses: 137940; decisions: 539568
iteration: 69; vars: 404597; clauses: 150128; decisions: 540753
iteration: 70; vars: 410283; clauses: 162252; decisions: 541987
iteration: 71; vars: 415969; clauses: 174436; decisions: 543292
iteration: 72; vars: 421655; clauses: 48057; decisions: 543843
iteration: 73; vars: 427341; clauses: 61749; decisions: 544187
iteration: 74; vars: 433027; clauses: 75359; decisions: 544532
iteration: 75; vars: 438713; clauses: 89023; decisions: 545525
iteration: 76; vars: 444399; clauses: 102655; decisions: 546674
iteration: 77; vars: 450085; clauses: 116231; decisions: 548058
iteration: 78; vars: 455771; clauses: 129721; decisions: 549292
iteration: 79; vars: 461457; clauses: 143065; decisions: 550507
iteration: 80; vars: 467143; clauses: 156279; decisions: 551117
iteration: 81; vars: 472829; clauses: 53145; decisions: 554787
iteration: 82; vars: 478515; clauses: 66823; decisions: 555140
iteration: 83; vars: 484201; clauses: 80491; decisions: 555493
iteration: 84; vars: 489887; clauses: 94169; decisions: 556456
iteration: 85; vars: 495573; clauses: 107847; decisions: 557688
iteration: 86; vars: 501259; clauses: 55919; decisions: 559655
iteration: 87; vars: 506945; clauses: 69131; decisions: 560007
iteration: 88; vars: 512631; clauses: 82387; decisions: 560361
iteration: 89; vars: 518317; clauses: 95563; decisions: 561410
iteration: 90; vars: 524003; clauses: 108739; decisions: 562758
iteration: 91; vars: 529689; clauses: 121915; decisions: 564171
iteration: 92; vars: 535375; clauses: 135031; decisions: 565422
iteration: 93; vars: 541061; clauses: 148097; decisions: 567229
iteration: 94; vars: 546747; clauses: 161039; decisions: 567948
iteration: 95; vars: 552433; clauses: 174049; decisions: 570414
iteration: 96; vars: 558119; clauses: 186965; decisions: 571154
iteration: 97; vars: 563805; clauses: 199935; decisions: 571895
iteration: 98; vars: 569491; clauses: 212883; decisions: 574345
iteration: 99; vars: 575177; clauses: 225839; decisions: 576246
iteration: 100; vars: 580863; clauses: 238795; decisions: 578261
iteration: 101; vars: 586549; clauses: 64435; decisions: 579768
iteration: 102; vars: 592235; clauses: 77387; decisions: 580127
iteration: 103; vars: 597921; clauses: 90299; decisions: 580487
iteration: 104; vars: 603607; clauses: 103309; decisions: 581436
iteration: 105; vars: 609293; clauses: 116379; decisions: 581969
iteration: 106; vars: 614979; clauses: 129411; decisions: 583091
iteration: 107; vars: 620665; clauses: 142533; decisions: 585017
iteration: 108; vars: 626351; clauses: 155655; decisions: 586158
iteration: 109; vars: 632037; clauses: 168799; decisions: 587712
iteration: 110; vars: 637723; clauses: 181943; decisions: 589005
iteration: 111; vars: 643409; clauses: 195101; decisions: 590422
iteration: 112; vars: 649095; clauses: 208207; decisions: 592269
iteration: 113; vars: 654781; clauses: 221313; decisions: 593698
iteration: 114; vars: 660467; clauses: 234359; decisions: 595143
iteration: 115; vars: 666153; clauses: 247349; decisions: 596631
iteration: 116; vars: 671839; clauses: 260395; decisions: 598150
iteration: 117; vars: 677525; clauses: 273441; decisions: 599686
iteration: 118; vars: 683211; clauses: 73907; decisions: 601487
iteration: 119; vars: 688897; clauses: 87009; decisions: 601833
iteration: 120; vars: 694583; clauses: 100143; decisions: 602181
iteration: 121; vars: 700269; clauses: 113199; decisions: 603159
iteration: 122; vars: 705955; clauses: 126255; decisions: 604430
iteration: 123; vars: 711641; clauses: 139251; decisions: 605580
iteration: 124; vars: 717327; clauses: 152287; decisions: 607035
iteration: 125; vars: 723013; clauses: 165331; decisions: 608384
iteration: 126; vars: 728699; clauses: 178375; decisions: 609803
iteration: 127; vars: 734385; clauses: 191359; decisions: 611360
iteration: 128; vars: 740071; clauses: 204407; decisions: 612969
iteration: 129; vars: 745757; clauses: 217395; decisions: 614710
iteration: 130; vars: 751443; clauses: 230383; decisions: 616488
iteration: 131; vars: 757129; clauses: 242831; decisions: 618171
iteration: 132; vars: 762815; clauses: 256365; decisions: 619051
iteration: 133; vars: 768501; clauses: 268753; decisions: 620892
iteration: 134; vars: 774187; clauses: 281207; decisions: 622638
iteration: 135; vars: 779873; clauses: 293661; decisions: 624423
iteration: 136; vars: 785559; clauses: 306213; decisions: 626066
iteration: 137; vars: 791245; clauses: 84709; decisions: 627318
