inputs=41 keys=880 outputs=35 gates=4404
iteration: 1; vars: 27019; clauses: 12820; decisions: 3796
iteration: 2; vars: 35389; clauses: 15836; decisions: 14629
iteration: 3; vars: 43759; clauses: 15847; decisions: 19490
iteration: 4; vars: 52129; clauses: 19106; decisions: 31855
iteration: 5; vars: 60499; clauses: 18475; decisions: 34862
iteration: 6; vars: 68869; clauses: 18546; decisions: 36580
iteration: 7; vars: 77239; clauses: 18632; decisions: 38232
iteration: 8; vars: 85609; clauses: 18799; decisions: 40965
iteration: 9; vars: 93979; clauses: 18790; decisions: 42610
iteration: 10; vars: 102349; clauses: 18099; decisions: 45915
iteration: 11; vars: 110719; clauses: 18193; decisions: 56001
iteration: 12; vars: 119089; clauses: 18553; decisions: 58866
iteration: 13; vars: 127459; clauses: 18745; decisions: 61076
iteration: 14; vars: 135829; clauses: 18947; decisions: 63499
iteration: 15; vars: 144199; clauses: 19159; decisions: 67886
iteration: 16; vars: 152569; clauses: 19112; decisions: 69446
iteration: 17; vars: 160939; clauses: 19085; decisions: 71572
iteration: 18; vars: 169309; clauses: 19115; decisions: 74492
iteration: 19; vars: 177679; clauses: 19296; decisions: 78447
iteration: 20; vars: 186049; clauses: 18967; decisions: 82201
iteration: 21; vars: 194419; clauses: 15812; decisions: 86608
iteration: 22; vars: 202789; clauses: 15392; decisions: 96469
iteration: 23; vars: 211159; clauses: 16612; decisions: 106684
iteration: 24; vars: 219529; clauses: 16603; decisions: 117483
iteration: 25; vars: 227899; clauses: 16874; decisions: 124430
iteration: 26; vars: 236269; clauses: 16895; decisions: 133918
iteration: 27; vars: 244639; clauses: 15882; decisions: 144206
iteration: 28; vars: 253009; clauses: 15647; decisions: 149027
iteration: 29; vars: 261379; clauses: 15143; decisions: 156333
iteration: 30; vars: 269749; clauses: 15541; decisions: 159855
iteration: 31; vars: 278119; clauses: 15568; decisions: 166966
iteration: 32; vars: 286489; clauses: 15436; decisions: 182329
iteration: 33; vars: 294859; clauses: 15252; decisions: 186603
iteration: 34; vars: 303229; clauses: 15535; decisions: 193787
iteration: 35; vars: 311599; clauses: 15835; decisions: 199651
iteration: 36; vars: 319969; clauses: 15654; decisions: 209772
iteration: 37; vars: 328339; clauses: 15785; decisions: 215016
iteration: 38; vars: 336709; clauses: 15718; decisions: 217019
iteration: 39; vars: 345079; clauses: 15686; decisions: 218830
iteration: 40; vars: 353449; clauses: 15564; decisions: 219862
iteration: 41; vars: 361819; clauses: 15537; decisions: 225334
iteration: 42; vars: 370189; clauses: 14842; decisions: 232247
iteration: 43; vars: 378559; clauses: 14987; decisions: 237338
iteration: 44; vars: 386929; clauses: 14709; decisions: 241178
iteration: 45; vars: 395299; clauses: 14512; decisions: 244957
iteration: 46; vars: 403669; clauses: 14058; decisions: 247633
iteration: 47; vars: 412039; clauses: 13949; decisions: 249736
iteration: 48; vars: 420409; clauses: 13502; decisions: 251075
iteration: 49; vars: 428779; clauses: 12935; decisions: 256191
iteration: 50; vars: 437149; clauses: 13029; decisions: 257928
iteration: 51; vars: 445519; clauses: 12760; decisions: 260213
iteration: 52; vars: 453889; clauses: 12728; decisions: 263599
iteration: 53; vars: 462259; clauses: 12733; decisions: 266156
iteration: 54; vars: 470629; clauses: 12848; decisions: 270436
iteration: 55; vars: 478999; clauses: 12268; decisions: 272476
iteration: 56; vars: 487369; clauses: 12131; decisions: 273803
iteration: 57; vars: 495739; clauses: 12091; decisions: 277129
iteration: 58; vars: 504109; clauses: 12040; decisions: 281363
iteration: 59; vars: 512479; clauses: 12138; decisions: 283866
iteration: 60; vars: 520849; clauses: 12014; decisions: 285810
iteration: 61; vars: 529219; clauses: 11270; decisions: 287292
iteration: 62; vars: 537589; clauses: 11176; decisions: 288670
iteration: 63; vars: 545959; clauses: 11058; decisions: 290950
iteration: 64; vars: 554329; clauses: 10214; decisions: 292355
iteration: 65; vars: 562699; clauses: 10305; decisions: 293983
iteration: 66; vars: 571069; clauses: 10270; decisions: 295531
iteration: 67; vars: 579439; clauses: 10075; decisions: 296287
iteration: 68; vars: 587809; clauses: 10019; decisions: 302052
iteration: 69; vars: 596179; clauses: 9895; decisions: 305825
iteration: 70; vars: 604549; clauses: 9833; decisions: 307189
iteration: 71; vars: 612919; clauses: 9969; decisions: 308358
iteration: 72; vars: 621289; clauses: 9941; decisions: 312712
iteration: 73; vars: 629659; clauses: 9813; decisions: 314095
iteration: 74; vars: 638029; clauses: 9789; decisions: 314820
iteration: 75; vars: 646399; clauses: 9679; decisions: 316176
iteration: 76; vars: 654769; clauses: 9659; decisions: 317968
iteration: 77; vars: 663139; clauses: 9673; decisions: 320033
iteration: 78; vars: 671509; clauses: 9595; decisions: 320715
iteration: 79; vars: 679879; clauses: 9621; decisions: 324640
iteration: 80; vars: 688249; clauses: 9623; decisions: 325637
iteration: 81; vars: 696619; clauses: 9196; decisions: 326426
iteration: 82; vars: 704989; clauses: 9106; decisions: 326963
iteration: 83; vars: 713359; clauses: 9089; decisions: 328092
iteration: 84; vars: 721729; clauses: 9032; decisions: 331215
iteration: 85; vars: 730099; clauses: 8832; decisions: 332792
iteration: 86; vars: 738469; clauses: 8509; decisions: 333543
iteration: 87; vars: 746839; clauses: 8505; decisions: 334401
iteration: 88; vars: 755209; clauses: 8330; decisions: 336233
iteration: 89; vars: 763579; clauses: 8186; decisions: 337718
iteration: 90; vars: 771949; clauses: 8147; decisions: 339116
iteration: 91; vars: 780319; clauses: 8006; decisions: 341148
iteration: 92; vars: 788689; clauses: 7922; decisions: 342116
iteration: 93; vars: 797059; clauses: 7910; decisions: 343958
iteration: 94; vars: 805429; clauses: 7904; decisions: 344567
iteration: 95; vars: 813799; clauses: 7901; decisions: 345833
iteration: 96; vars: 822169; clauses: 7934; decisions: 346491
iteration: 97; vars: 830539; clauses: 7875; decisions: 347202
iteration: 98; vars: 838909; clauses: 7821; decisions: 347720
iteration: 99; vars: 847279; clauses: 7814; decisions: 349242
iteration: 100; vars: 855649; clauses: 7758; decisions: 351391
iteration: 101; vars: 864019; clauses: 7780; decisions: 352484
iteration: 102; vars: 872389; clauses: 7822; decisions: 353516
iteration: 103; vars: 880759; clauses: 7842; decisions: 355977
iteration: 104; vars: 889129; clauses: 21289; decisions: 363243
iteration: 105; vars: 897499; clauses: 7604; decisions: 365592
iteration: 106; vars: 905869; clauses: 7582; decisions: 367070
iteration: 107; vars: 914239; clauses: 7186; decisions: 368566
iteration: 108; vars: 922609; clauses: 7049; decisions: 369347
iteration: 109; vars: 930979; clauses: 7035; decisions: 370311
iteration: 110; vars: 939349; clauses: 7011; decisions: 371182
iteration: 111; vars: 947719; clauses: 6959; decisions: 371683
iteration: 112; vars: 956089; clauses: 6987; decisions: 372121
iteration: 113; vars: 964459; clauses: 6947; decisions: 372674
iteration: 114; vars: 972829; clauses: 22541; decisions: 378042
iteration: 115; vars: 981199; clauses: 6832; decisions: 378812
iteration: 116; vars: 989569; clauses: 6814; decisions: 379388
iteration: 117; vars: 997939; clauses: 6779; decisions: 379827
iteration: 118; vars: 1006309; clauses: 6755; decisions: 380276
iteration: 119; vars: 1014679; clauses: 21035; decisions: 384209
iteration: 120; vars: 1023049; clauses: 6740; decisions: 384649
iteration: 121; vars: 1031419; clauses: 6723; decisions: 385129
iteration: 122; vars: 1039789; clauses: 6698; decisions: 385762
iteration: 123; vars: 1048159; clauses: 6680; decisions: 386284
iteration: 124; vars: 1056529; clauses: 6666; decisions: 386639
iteration: 125; vars: 1064899; clauses: 6662; decisions: 387153
iteration: 126; vars: 1073269; clauses: 6649; decisions: 387700
iteration: 127; vars: 1081639; clauses: 6614; decisions: 389748
iteration: 128; vars: 1090009; clauses: 6571; decisions: 390132
iteration: 129; vars: 1098379; clauses: 6535; decisions: 390750
iteration: 130; vars: 1106749; clauses: 6515; decisions: 391726
iteration: 131; vars: 1115119; clauses: 6456; decisions: 392326
iteration: 132; vars: 1123489; clauses: 6439; decisions: 392920
iteration: 133; vars: 1131859; clauses: 6433; decisions: 393765
iteration: 134; vars: 1140229; clauses: 6420; decisions: 394307
iteration: 135; vars: 1148599; clauses: 20488; decisions: 398336
iteration: 136; vars: 1156969; clauses: 6395; decisions: 398928
iteration: 137; vars: 1165339; clauses: 6396; decisions: 400241
iteration: 138; vars: 1173709; clauses: 21148; decisions: 403127
iteration: 139; vars: 1182079; clauses: 6254; decisions: 403584
iteration: 140; vars: 1190449; clauses: 21398; decisions: 407263
iteration: 141; vars: 1198819; clauses: 6208; decisions: 408195
iteration: 142; vars: 1207189; clauses: 6198; decisions: 409285
iteration: 143; vars: 1215559; clauses: 21258; decisions: 413459
iteration: 144; vars: 1223929; clauses: 6202; decisions: 414549
iteration: 145; vars: 1232299; clauses: 20974; decisions: 419735
iteration: 146; vars: 1240669; clauses: 6171; decisions: 420841
iteration: 147; vars: 1249039; clauses: 6138; decisions: 422278
iteration: 148; vars: 1257409; clauses: 20750; decisions: 424345
iteration: 149; vars: 1265779; clauses: 6070; decisions: 425500
iteration: 150; vars: 1274149; clauses: 20764; decisions: 429327
iteration: 151; vars: 1282519; clauses: 6058; decisions: 430454
iteration: 152; vars: 1290889; clauses: 20094; decisions: 434758
iteration: 153; vars: 1299259; clauses: 5983; decisions: 435285
iteration: 154; vars: 1307629; clauses: 20979; decisions: 438408
iteration: 155; vars: 1315999; clauses: 5922; decisions: 439302
iteration: 156; vars: 1324369; clauses: 20224; decisions: 442417
iteration: 157; vars: 1332739; clauses: 5894; decisions: 443828
iteration: 158; vars: 1341109; clauses: 19776; decisions: 446767
iteration: 159; vars: 1349479; clauses: 5877; decisions: 447290
iteration: 160; vars: 1357849; clauses: 20167; decisions: 449869
iteration: 161; vars: 1366219; clauses: 5835; decisions: 450258
iteration: 162; vars: 1374589; clauses: 20322; decisions: 452635
iteration: 163; vars: 1382959; clauses: 5767; decisions: 453606
iteration: 164; vars: 1391329; clauses: 21357; decisions: 455546
iteration: 165; vars: 1399699; clauses: 5706; decisions: 455936
iteration: 166; vars: 1408069; clauses: 20016; decisions: 456027
finished solver loop. fail_count = 0
key=0001110111000000000001011000111000000101000001101111101010000001100111001000011110010000010111101001101110001101010011010111110011111000011011011101001010000111001110110101111010010100110101110111010101001101011101110100101111010000001010101101011110010111001110111010101000001110010001100111111110011000010110010010010110000011111111010010001000010101000011010011010011101101111000000101110001101110100111111110100001100110100001101010001001101011000001100101110111010010111101011111010101101101000001110001100011000010011110100111111110001100011111110110100110010101000000000101011000111000101011110111110000000110001101110011111000111010100000101110001010110010010101011110110011000000111110000110011010100110110000110010000100001001010011101110111111011011001000110011000001011001011110111000011001111010001100011100111101000110001010100010100111001011101010110111111100101100
iteration=166; backbones_count=0; cube_count=3895766; cpu_time=28.9052; maxrss=61.4336
