inputs=75 keys=575 outputs=16 gates=2882
iteration: 1; vars: 17656; clauses: 15985; decisions: 15182
iteration: 2; vars: 23116; clauses: 20137; decisions: 33865
iteration: 3; vars: 28576; clauses: 24507; decisions: 80796
iteration: 4; vars: 34036; clauses: 35753; decisions: 103622
iteration: 5; vars: 39496; clauses: 26478; decisions: 140300
iteration: 6; vars: 44956; clauses: 37804; decisions: 156485
iteration: 7; vars: 50416; clauses: 29173; decisions: 161750
iteration: 8; vars: 55876; clauses: 41675; decisions: 296334
iteration: 9; vars: 61336; clauses: 34453; decisions: 307174
iteration: 10; vars: 66796; clauses: 46911; decisions: 346986
iteration: 11; vars: 72256; clauses: 37539; decisions: 399365
iteration: 12; vars: 77716; clauses: 50529; decisions: 408417
iteration: 13; vars: 83176; clauses: 40934; decisions: 409961
iteration: 14; vars: 88636; clauses: 53918; decisions: 411882
iteration: 15; vars: 94096; clauses: 44640; decisions: 423644
iteration: 16; vars: 99556; clauses: 57148; decisions: 467146
iteration: 17; vars: 105016; clauses: 47503; decisions: 477664
iteration: 18; vars: 110476; clauses: 58895; decisions: 510678
iteration: 19; vars: 115936; clauses: 50410; decisions: 515517
iteration: 20; vars: 121396; clauses: 62674; decisions: 557549
iteration: 21; vars: 126856; clauses: 55691; decisions: 583928
iteration: 22; vars: 132316; clauses: 67494; decisions: 740556
iteration: 23; vars: 137776; clauses: 60564; decisions: 837156
iteration: 24; vars: 143236; clauses: 72832; decisions: 895680
iteration: 25; vars: 148696; clauses: 84777; decisions: 985843
iteration: 26; vars: 154156; clauses: 68679; decisions: 988556
iteration: 27; vars: 159616; clauses: 80988; decisions: 1011188
iteration: 28; vars: 165076; clauses: 92037; decisions: 1021754
iteration: 29; vars: 170536; clauses: 17089; decisions: 1029338
iteration: 30; vars: 175996; clauses: 17491; decisions: 1035804
iteration: 31; vars: 181456; clauses: 16965; decisions: 1052810
iteration: 32; vars: 186916; clauses: 27841; decisions: 1061519
iteration: 33; vars: 192376; clauses: 14760; decisions: 1069845
iteration: 34; vars: 197836; clauses: 13480; decisions: 1079324
iteration: 35; vars: 203296; clauses: 13092; decisions: 1080443
iteration: 36; vars: 208756; clauses: 12989; decisions: 1081098
iteration: 37; vars: 214216; clauses: 12558; decisions: 1088251
iteration: 38; vars: 219676; clauses: 12183; decisions: 1095402
iteration: 39; vars: 225136; clauses: 11837; decisions: 1096676
iteration: 40; vars: 230596; clauses: 11551; decisions: 1097298
iteration: 41; vars: 236056; clauses: 11575; decisions: 1097994
iteration: 42; vars: 241516; clauses: 11617; decisions: 1099020
iteration: 43; vars: 246976; clauses: 11695; decisions: 1101174
iteration: 44; vars: 252436; clauses: 11733; decisions: 1102849
iteration: 45; vars: 257896; clauses: 11660; decisions: 1106502
iteration: 46; vars: 263356; clauses: 11569; decisions: 1107282
iteration: 47; vars: 268816; clauses: 11487; decisions: 1108417
iteration: 48; vars: 274276; clauses: 11335; decisions: 1110063
iteration: 49; vars: 279736; clauses: 11299; decisions: 1110736
iteration: 50; vars: 285196; clauses: 11323; decisions: 1111323
iteration: 51; vars: 290656; clauses: 11312; decisions: 1116614
iteration: 52; vars: 296116; clauses: 12706; decisions: 1153204
iteration: 53; vars: 301576; clauses: 12602; decisions: 1167807
iteration: 54; vars: 307036; clauses: 12509; decisions: 1181167
iteration: 55; vars: 312496; clauses: 12393; decisions: 1205906
iteration: 56; vars: 317956; clauses: 13906; decisions: 1233165
iteration: 57; vars: 323416; clauses: 25012; decisions: 1234098
iteration: 58; vars: 328876; clauses: 13719; decisions: 1254861
iteration: 59; vars: 334336; clauses: 24340; decisions: 1277216
iteration: 60; vars: 339796; clauses: 15024; decisions: 1299078
iteration: 61; vars: 345256; clauses: 25020; decisions: 1300162
iteration: 62; vars: 350716; clauses: 14922; decisions: 1371981
iteration: 63; vars: 356176; clauses: 25200; decisions: 1420465
iteration: 64; vars: 361636; clauses: 15424; decisions: 1443563
iteration: 65; vars: 367096; clauses: 26900; decisions: 1453914
iteration: 66; vars: 372556; clauses: 15332; decisions: 1478791
iteration: 67; vars: 378016; clauses: 27634; decisions: 1479233
iteration: 68; vars: 383476; clauses: 15263; decisions: 1501479
iteration: 69; vars: 388936; clauses: 27457; decisions: 1501902
iteration: 70; vars: 394396; clauses: 15197; decisions: 1526711
iteration: 71; vars: 399856; clauses: 25299; decisions: 1556566
iteration: 72; vars: 405316; clauses: 16352; decisions: 1608321
iteration: 73; vars: 410776; clauses: 26322; decisions: 1621489
iteration: 74; vars: 416236; clauses: 17591; decisions: 1650146
iteration: 75; vars: 421696; clauses: 28165; decisions: 1656694
iteration: 76; vars: 427156; clauses: 17052; decisions: 1696065
iteration: 77; vars: 432616; clauses: 28514; decisions: 1697525
iteration: 78; vars: 438076; clauses: 15452; decisions: 1706264
iteration: 79; vars: 443536; clauses: 27058; decisions: 1708311
iteration: 80; vars: 448996; clauses: 16598; decisions: 1736989
iteration: 81; vars: 454456; clauses: 26488; decisions: 1745839
iteration: 82; vars: 459916; clauses: 17304; decisions: 1771463
iteration: 83; vars: 465376; clauses: 27562; decisions: 1772758
iteration: 84; vars: 470836; clauses: 16922; decisions: 1783943
iteration: 85; vars: 476296; clauses: 26778; decisions: 1789814
iteration: 86; vars: 481756; clauses: 12203; decisions: 1797005
iteration: 87; vars: 487216; clauses: 22893; decisions: 1802205
iteration: 88; vars: 492676; clauses: 11828; decisions: 1806018
iteration: 89; vars: 498136; clauses: 22090; decisions: 1815452
iteration: 90; vars: 503596; clauses: 5241; decisions: 1816891
iteration: 91; vars: 509056; clauses: 4921; decisions: 1821845
iteration: 92; vars: 514516; clauses: 4464; decisions: 1828009
iteration: 93; vars: 519976; clauses: 4074; decisions: 1832378
finished solver loop. fail_count = 0
