inputs=46 keys=454 outputs=45 gates=2275
iteration: 1; vars: 14286; clauses: 10756; decisions: 5010
iteration: 2; vars: 18684; clauses: 19296; decisions: 10548
iteration: 3; vars: 23082; clauses: 12289; decisions: 13595
iteration: 4; vars: 27480; clauses: 21087; decisions: 18325
iteration: 5; vars: 31878; clauses: 13192; decisions: 24725
iteration: 6; vars: 36276; clauses: 21515; decisions: 36735
iteration: 7; vars: 40674; clauses: 12472; decisions: 40452
iteration: 8; vars: 45072; clauses: 20859; decisions: 45278
iteration: 9; vars: 49470; clauses: 10833; decisions: 47403
iteration: 10; vars: 53868; clauses: 19786; decisions: 50732
iteration: 11; vars: 58266; clauses: 9949; decisions: 54897
iteration: 12; vars: 62664; clauses: 18320; decisions: 57235
iteration: 13; vars: 67062; clauses: 8243; decisions: 60235
iteration: 14; vars: 71460; clauses: 16373; decisions: 62756
iteration: 15; vars: 75858; clauses: 7211; decisions: 63426
iteration: 16; vars: 80256; clauses: 15325; decisions: 63804
iteration: 17; vars: 84654; clauses: 7164; decisions: 64663
iteration: 18; vars: 89052; clauses: 15049; decisions: 67062
iteration: 19; vars: 93450; clauses: 6272; decisions: 67781
iteration: 20; vars: 97848; clauses: 14086; decisions: 68172
iteration: 21; vars: 102246; clauses: 6022; decisions: 68497
iteration: 22; vars: 106644; clauses: 13974; decisions: 70348
iteration: 23; vars: 111042; clauses: 21454; decisions: 72134
iteration: 24; vars: 115440; clauses: 5842; decisions: 72877
iteration: 25; vars: 119838; clauses: 13538; decisions: 73296
iteration: 26; vars: 124236; clauses: 5982; decisions: 73729
iteration: 27; vars: 128634; clauses: 13954; decisions: 74684
iteration: 28; vars: 133032; clauses: 21742; decisions: 76980
iteration: 29; vars: 137430; clauses: 5459; decisions: 77720
iteration: 30; vars: 141828; clauses: 13058; decisions: 79754
iteration: 31; vars: 146226; clauses: 20816; decisions: 80216
iteration: 32; vars: 150624; clauses: 4929; decisions: 80863
iteration: 33; vars: 155022; clauses: 12551; decisions: 81640
iteration: 34; vars: 159420; clauses: 20153; decisions: 82098
iteration: 35; vars: 163818; clauses: 4855; decisions: 82742
iteration: 36; vars: 168216; clauses: 12199; decisions: 83049
iteration: 37; vars: 172614; clauses: 19635; decisions: 83600
iteration: 38; vars: 177012; clauses: 4740; decisions: 84382
iteration: 39; vars: 181410; clauses: 12762; decisions: 85122
iteration: 40; vars: 185808; clauses: 20900; decisions: 85466
iteration: 41; vars: 190206; clauses: 4690; decisions: 85963
iteration: 42; vars: 194604; clauses: 12034; decisions: 87285
iteration: 43; vars: 199002; clauses: 19240; decisions: 87826
iteration: 44; vars: 203400; clauses: 4636; decisions: 88438
iteration: 45; vars: 207798; clauses: 12164; decisions: 88759
iteration: 46; vars: 212196; clauses: 19296; decisions: 89428
iteration: 47; vars: 216594; clauses: 4436; decisions: 89956
iteration: 48; vars: 220992; clauses: 11950; decisions: 90225
iteration: 49; vars: 225390; clauses: 19390; decisions: 90991
iteration: 50; vars: 229788; clauses: 26838; decisions: 91131
iteration: 51; vars: 234186; clauses: 4396; decisions: 91624
iteration: 52; vars: 238584; clauses: 12132; decisions: 91957
iteration: 53; vars: 242982; clauses: 19622; decisions: 92306
iteration: 54; vars: 247380; clauses: 27106; decisions: 93152
iteration: 55; vars: 251778; clauses: 4236; decisions: 93488
iteration: 56; vars: 256176; clauses: 12080; decisions: 93667
iteration: 57; vars: 260574; clauses: 20066; decisions: 93978
iteration: 58; vars: 264972; clauses: 27014; decisions: 94213
iteration: 59; vars: 269370; clauses: 34108; decisions: 94367
iteration: 60; vars: 273768; clauses: 3940; decisions: 94554
iteration: 61; vars: 278166; clauses: 11198; decisions: 94849
iteration: 62; vars: 282564; clauses: 18752; decisions: 94990
iteration: 63; vars: 286962; clauses: 26082; decisions: 95096
iteration: 64; vars: 291360; clauses: 33364; decisions: 95230
iteration: 65; vars: 295758; clauses: 40730; decisions: 95482
iteration: 66; vars: 300156; clauses: 3920; decisions: 95816
iteration: 67; vars: 304554; clauses: 11658; decisions: 96393
iteration: 68; vars: 308952; clauses: 19212; decisions: 96560
iteration: 69; vars: 313350; clauses: 26908; decisions: 97201
iteration: 70; vars: 317748; clauses: 34599; decisions: 97458
iteration: 71; vars: 322146; clauses: 42187; decisions: 99461
finished solver loop. fail_count = 0
key=1011100100101000110100000000101100010100101110101100000110010100101010001000010101001000101011100100001111101101100010100011000001110011110010010111101011110000111001001001010001000111010011101011010110010010100011101111000001010011110001111100001101010011000000001001110100100000101001110110111111011100001100101110001101101011000000000010011001001100010001111100001100000111000110000110100000101101000010001001001000001011101110001100110011001100111001
iteration=71; backbones_count=0; cube_count=938710; cpu_time=2.9687; maxrss=21.1328
