inputs=75 keys=1149 outputs=16 gates=3462
iteration: 1; vars: 21546; clauses: 28785; decisions: 95444
iteration: 2; vars: 27920; clauses: 46755; decisions: 131148
iteration: 3; vars: 34294; clauses: 47953; decisions: 581685
iteration: 4; vars: 40668; clauses: 65829; decisions: 946009
iteration: 5; vars: 47042; clauses: 65392; decisions: 1042046
iteration: 6; vars: 53416; clauses: 82638; decisions: 1228539
iteration: 7; vars: 59790; clauses: 100006; decisions: 1345819
iteration: 8; vars: 66164; clauses: 91489; decisions: 1497881
iteration: 9; vars: 72538; clauses: 108825; decisions: 1510797
iteration: 10; vars: 78912; clauses: 108595; decisions: 2685348
iteration: 11; vars: 85286; clauses: 115361; decisions: 5251427
iteration: 12; vars: 91660; clauses: 122067; decisions: 6590008
iteration: 13; vars: 98034; clauses: 139649; decisions: 9084341
iteration: 14; vars: 104408; clauses: 137625; decisions: 11629284
iteration: 15; vars: 110782; clauses: 154935; decisions: 13211162
iteration: 16; vars: 117156; clauses: 172921; decisions: 14658900
iteration: 17; vars: 123530; clauses: 189793; decisions: 14789630
iteration: 18; vars: 129904; clauses: 165912; decisions: 21658010
iteration: 19; vars: 136278; clauses: 183912; decisions: 27857587
iteration: 20; vars: 142652; clauses: 177182; decisions: 31903398
iteration: 21; vars: 149026; clauses: 195122; decisions: 33887077
iteration: 22; vars: 155400; clauses: 212090; decisions: 36839328
iteration: 23; vars: 161774; clauses: 230144; decisions: 39869161
iteration: 24; vars: 168148; clauses: 197832; decisions: 64482721
iteration: 25; vars: 174522; clauses: 202890; decisions: 92440253
iteration: 26; vars: 180896; clauses: 220793; decisions: 95629606
iteration: 27; vars: 187270; clauses: 217929; decisions: 111334717
iteration: 28; vars: 193644; clauses: 224921; decisions: 118660758
iteration: 29; vars: 200018; clauses: 233167; decisions: 133926720
iteration: 30; vars: 206392; clauses: 241325; decisions: 147276989
iteration: 31; vars: 212766; clauses: 257841; decisions: 147907300
iteration: 32; vars: 219140; clauses: 256824; decisions: 160215652
iteration: 33; vars: 225514; clauses: 264244; decisions: 168859351
iteration: 34; vars: 231888; clauses: 282232; decisions: 170683112
iteration: 35; vars: 238262; clauses: 279544; decisions: 194902520
iteration: 36; vars: 244636; clauses: 283168; decisions: 203875614
iteration: 37; vars: 251010; clauses: 291515; decisions: 222429985
iteration: 38; vars: 257384; clauses: 295009; decisions: 249412122
iteration: 39; vars: 263758; clauses: 302984; decisions: 255298195
iteration: 40; vars: 270132; clauses: 307210; decisions: 300200331
iteration: 41; vars: 276506; clauses: 313899; decisions: 326095144
