inputs=75 keys=575 outputs=16 gates=2898
iteration: 1; vars: 17710; clauses: 20674; decisions: 16906
iteration: 2; vars: 23188; clauses: 26737; decisions: 204303
iteration: 3; vars: 28666; clauses: 41189; decisions: 495477
iteration: 4; vars: 34144; clauses: 38345; decisions: 670562
iteration: 5; vars: 39622; clauses: 52789; decisions: 750628
iteration: 6; vars: 45100; clauses: 50069; decisions: 752014
iteration: 7; vars: 50578; clauses: 64479; decisions: 1292558
iteration: 8; vars: 56056; clauses: 61731; decisions: 1523034
iteration: 9; vars: 61534; clauses: 76323; decisions: 1962834
iteration: 10; vars: 67012; clauses: 73580; decisions: 2711338
iteration: 11; vars: 72490; clauses: 87902; decisions: 3347314
iteration: 12; vars: 77968; clauses: 82162; decisions: 3755136
iteration: 13; vars: 83446; clauses: 96576; decisions: 4490794
iteration: 14; vars: 88924; clauses: 91326; decisions: 6702606
iteration: 15; vars: 94402; clauses: 105766; decisions: 7960310
iteration: 16; vars: 99880; clauses: 100885; decisions: 10630554
iteration: 17; vars: 105358; clauses: 115587; decisions: 11788895
iteration: 18; vars: 110836; clauses: 104382; decisions: 11937558
iteration: 19; vars: 116314; clauses: 95607; decisions: 13371987
iteration: 20; vars: 121792; clauses: 109935; decisions: 13565762
iteration: 21; vars: 127270; clauses: 124485; decisions: 14312800
iteration: 22; vars: 132748; clauses: 139033; decisions: 14968284
iteration: 23; vars: 138226; clauses: 153454; decisions: 15119747
iteration: 24; vars: 143704; clauses: 167690; decisions: 15652308
iteration: 25; vars: 149182; clauses: 182056; decisions: 15664774
iteration: 26; vars: 154660; clauses: 196354; decisions: 15665974
iteration: 27; vars: 160138; clauses: 23065; decisions: 15835404
iteration: 28; vars: 165616; clauses: 37345; decisions: 15837543
iteration: 29; vars: 171094; clauses: 24055; decisions: 15951445
iteration: 30; vars: 176572; clauses: 38375; decisions: 16050505
iteration: 31; vars: 182050; clauses: 52545; decisions: 16051591
iteration: 32; vars: 187528; clauses: 20710; decisions: 16101003
iteration: 33; vars: 193006; clauses: 35298; decisions: 16105990
iteration: 34; vars: 198484; clauses: 24084; decisions: 16140229
iteration: 35; vars: 203962; clauses: 39117; decisions: 16356005
iteration: 36; vars: 209440; clauses: 20236; decisions: 16392285
iteration: 37; vars: 214918; clauses: 34733; decisions: 16428103
iteration: 38; vars: 220396; clauses: 20126; decisions: 16474883
iteration: 39; vars: 225874; clauses: 34586; decisions: 16512492
iteration: 40; vars: 231352; clauses: 19627; decisions: 16584215
iteration: 41; vars: 236830; clauses: 33725; decisions: 16848750
iteration: 42; vars: 242308; clauses: 19498; decisions: 16947592
iteration: 43; vars: 247786; clauses: 33548; decisions: 17225253
iteration: 44; vars: 253264; clauses: 19116; decisions: 17310418
iteration: 45; vars: 258742; clauses: 33558; decisions: 17572034
iteration: 46; vars: 264220; clauses: 17198; decisions: 18066306
iteration: 47; vars: 269698; clauses: 31666; decisions: 18080870
iteration: 48; vars: 275176; clauses: 17230; decisions: 18190849
iteration: 49; vars: 280654; clauses: 18171; decisions: 18561949
iteration: 50; vars: 286132; clauses: 19289; decisions: 19044133
iteration: 51; vars: 291610; clauses: 19180; decisions: 19169189
iteration: 52; vars: 297088; clauses: 18996; decisions: 19277885
iteration: 53; vars: 302566; clauses: 33396; decisions: 19341402
iteration: 54; vars: 308044; clauses: 20140; decisions: 19751412
iteration: 55; vars: 313522; clauses: 21429; decisions: 20009487
iteration: 56; vars: 319000; clauses: 35559; decisions: 20422566
iteration: 57; vars: 324478; clauses: 23833; decisions: 20668183
iteration: 58; vars: 329956; clauses: 25166; decisions: 20979522
iteration: 59; vars: 335434; clauses: 26482; decisions: 21098817
