inputs=10 keys=2533 outputs=10 gates=7606
iteration: 1; vars: 47127; clauses: 81006; decisions: 188196
iteration: 2; vars: 61133; clauses: 124618; decisions: 348021
iteration: 3; vars: 75139; clauses: 132684; decisions: 2100917
iteration: 4; vars: 89145; clauses: 176292; decisions: 2686609
iteration: 5; vars: 103151; clauses: 182514; decisions: 4846374
iteration: 6; vars: 117157; clauses: 226119; decisions: 5627543
iteration: 7; vars: 131163; clauses: 232989; decisions: 6782093
iteration: 8; vars: 145169; clauses: 276594; decisions: 7911678
iteration: 9; vars: 159175; clauses: 320201; decisions: 9178539
iteration: 10; vars: 173181; clauses: 198308; decisions: 10435400
iteration: 11; vars: 187187; clauses: 241900; decisions: 12141512
iteration: 12; vars: 201193; clauses: 285479; decisions: 12443833
iteration: 13; vars: 215199; clauses: 329017; decisions: 12869188
iteration: 14; vars: 229205; clauses: 372513; decisions: 13029412
iteration: 15; vars: 243211; clauses: 139171; decisions: 13682541
iteration: 16; vars: 257217; clauses: 182655; decisions: 14064737
iteration: 17; vars: 271223; clauses: 226116; decisions: 14287539
iteration: 18; vars: 285229; clauses: 269580; decisions: 14387098
iteration: 19; vars: 299235; clauses: 75275; decisions: 14685449
iteration: 20; vars: 313241; clauses: 118739; decisions: 14727026
iteration: 21; vars: 327247; clauses: 79672; decisions: 14887489
iteration: 22; vars: 341253; clauses: 123128; decisions: 15028369
iteration: 23; vars: 355259; clauses: 166584; decisions: 15044894
iteration: 24; vars: 369265; clauses: 87192; decisions: 15197769
iteration: 25; vars: 383271; clauses: 130648; decisions: 15315384
iteration: 26; vars: 397277; clauses: 174098; decisions: 15437030
iteration: 27; vars: 411283; clauses: 90104; decisions: 15715610
iteration: 28; vars: 425289; clauses: 133548; decisions: 15970737
iteration: 29; vars: 439295; clauses: 176991; decisions: 16008065
iteration: 30; vars: 453301; clauses: 95280; decisions: 16392919
iteration: 31; vars: 467307; clauses: 138724; decisions: 16407001
iteration: 32; vars: 481313; clauses: 182168; decisions: 16477009
iteration: 33; vars: 495319; clauses: 101053; decisions: 16812174
iteration: 34; vars: 509325; clauses: 144493; decisions: 17011184
iteration: 35; vars: 523331; clauses: 103167; decisions: 17515774
iteration: 36; vars: 537337; clauses: 146603; decisions: 17653243
iteration: 37; vars: 551343; clauses: 106884; decisions: 17714461
iteration: 38; vars: 565349; clauses: 150312; decisions: 17741808
iteration: 39; vars: 579355; clauses: 110947; decisions: 17881700
iteration: 40; vars: 593361; clauses: 154375; decisions: 17952043
iteration: 41; vars: 607367; clauses: 197803; decisions: 18113454
iteration: 42; vars: 621373; clauses: 117754; decisions: 18466435
iteration: 43; vars: 635379; clauses: 161182; decisions: 18494740
iteration: 44; vars: 649385; clauses: 204610; decisions: 18678623
iteration: 45; vars: 663391; clauses: 123693; decisions: 19083693
iteration: 46; vars: 677397; clauses: 167121; decisions: 19259406
iteration: 47; vars: 691403; clauses: 210549; decisions: 19297902
iteration: 48; vars: 705409; clauses: 128021; decisions: 19367102
iteration: 49; vars: 719415; clauses: 171441; decisions: 19544086
iteration: 50; vars: 733421; clauses: 214861; decisions: 19557930
iteration: 51; vars: 747427; clauses: 133785; decisions: 19706205
iteration: 52; vars: 761433; clauses: 177205; decisions: 19770932
iteration: 53; vars: 775439; clauses: 220623; decisions: 19835980
iteration: 54; vars: 789445; clauses: 264038; decisions: 20295688
iteration: 55; vars: 803451; clauses: 138368; decisions: 20635836
iteration: 56; vars: 817457; clauses: 181760; decisions: 20741232
iteration: 57; vars: 831463; clauses: 225151; decisions: 20916587
iteration: 58; vars: 845469; clauses: 268540; decisions: 21195359
iteration: 59; vars: 859475; clauses: 144173; decisions: 21823433
iteration: 60; vars: 873481; clauses: 187565; decisions: 21972467
iteration: 61; vars: 887487; clauses: 230953; decisions: 22051166
iteration: 62; vars: 901493; clauses: 274331; decisions: 22257844
iteration: 63; vars: 915499; clauses: 148159; decisions: 22583236
iteration: 64; vars: 929505; clauses: 191526; decisions: 22667311
iteration: 65; vars: 943511; clauses: 234894; decisions: 22971704
iteration: 66; vars: 957517; clauses: 278262; decisions: 23499803
iteration: 67; vars: 971523; clauses: 150146; decisions: 23922134
