inputs=46 keys=91 outputs=45 gates=1906
iteration: 1; vars: 11520; clauses: 4003; decisions: 309
iteration: 2; vars: 15238; clauses: 4903; decisions: 4779
iteration: 3; vars: 18956; clauses: 5811; decisions: 5952
iteration: 4; vars: 22674; clauses: 5202; decisions: 16854
iteration: 5; vars: 26392; clauses: 6110; decisions: 23364
iteration: 6; vars: 30110; clauses: 7010; decisions: 23971
iteration: 7; vars: 33828; clauses: 7910; decisions: 26458
iteration: 8; vars: 37546; clauses: 6506; decisions: 39677
iteration: 9; vars: 41264; clauses: 7404; decisions: 48417
iteration: 10; vars: 44982; clauses: 8302; decisions: 49954
iteration: 11; vars: 48700; clauses: 9208; decisions: 54954
iteration: 12; vars: 52418; clauses: 10114; decisions: 56038
iteration: 13; vars: 56136; clauses: 5973; decisions: 58959
iteration: 14; vars: 59854; clauses: 6864; decisions: 66989
iteration: 15; vars: 63572; clauses: 7763; decisions: 68944
iteration: 16; vars: 67290; clauses: 8654; decisions: 73503
iteration: 17; vars: 71008; clauses: 9553; decisions: 83263
iteration: 18; vars: 74726; clauses: 6462; decisions: 85619
iteration: 19; vars: 78444; clauses: 7360; decisions: 88536
iteration: 20; vars: 82162; clauses: 8256; decisions: 91923
iteration: 21; vars: 85880; clauses: 9154; decisions: 95332
iteration: 22; vars: 89598; clauses: 10034; decisions: 98943
iteration: 23; vars: 93316; clauses: 7369; decisions: 105795
iteration: 24; vars: 97034; clauses: 8242; decisions: 121807
iteration: 25; vars: 100752; clauses: 9106; decisions: 123174
iteration: 26; vars: 104470; clauses: 9970; decisions: 124897
iteration: 27; vars: 108188; clauses: 10840; decisions: 133461
iteration: 28; vars: 111906; clauses: 11696; decisions: 139767
iteration: 29; vars: 115624; clauses: 12558; decisions: 141547
iteration: 30; vars: 119342; clauses: 4930; decisions: 144223
iteration: 31; vars: 123060; clauses: 5762; decisions: 147722
iteration: 32; vars: 126778; clauses: 6590; decisions: 148530
iteration: 33; vars: 130496; clauses: 7418; decisions: 150553
iteration: 34; vars: 134214; clauses: 8254; decisions: 152796
iteration: 35; vars: 137932; clauses: 4820; decisions: 154727
iteration: 36; vars: 141650; clauses: 5646; decisions: 156441
iteration: 37; vars: 145368; clauses: 6472; decisions: 157152
iteration: 38; vars: 149086; clauses: 7291; decisions: 164805
iteration: 39; vars: 152804; clauses: 8111; decisions: 171942
iteration: 40; vars: 156522; clauses: 4622; decisions: 172639
iteration: 41; vars: 160240; clauses: 5442; decisions: 175436
iteration: 42; vars: 163958; clauses: 6248; decisions: 176795
iteration: 43; vars: 167676; clauses: 7054; decisions: 178601
iteration: 44; vars: 171394; clauses: 7862; decisions: 179149
iteration: 45; vars: 175112; clauses: 4608; decisions: 179940
iteration: 46; vars: 178830; clauses: 5404; decisions: 181304
iteration: 47; vars: 182548; clauses: 6192; decisions: 181987
iteration: 48; vars: 186266; clauses: 6980; decisions: 182763
iteration: 49; vars: 189984; clauses: 4687; decisions: 183321
iteration: 50; vars: 193702; clauses: 5482; decisions: 185205
iteration: 51; vars: 197420; clauses: 6273; decisions: 186126
iteration: 52; vars: 201138; clauses: 7055; decisions: 186782
iteration: 53; vars: 204856; clauses: 7845; decisions: 187578
iteration: 54; vars: 208574; clauses: 4332; decisions: 188679
iteration: 55; vars: 212292; clauses: 5088; decisions: 189153
iteration: 56; vars: 216010; clauses: 5846; decisions: 189419
iteration: 57; vars: 219728; clauses: 6604; decisions: 189876
iteration: 58; vars: 223446; clauses: 7362; decisions: 190236
iteration: 59; vars: 227164; clauses: 3044; decisions: 190351
iteration: 60; vars: 230882; clauses: 3696; decisions: 190525
iteration: 61; vars: 234600; clauses: 4320; decisions: 190730
iteration: 62; vars: 238318; clauses: 4908; decisions: 190770
finished solver loop. fail_count = 0
key=1110100100110011011111001110001000100010100100010010111010100111111001001000000110110011110
iteration=62; backbones_count=0; cube_count=641050; cpu_time=1.74931; maxrss=16.2422
