inputs=207 keys=176 outputs=108 gates=3689
iteration: 1; vars: 18992; clauses: 7505; decisions: 11308
iteration: 2; vars: 25028; clauses: 15911; decisions: 13362
iteration: 3; vars: 31064; clauses: 10014; decisions: 22496
iteration: 4; vars: 37100; clauses: 20568; decisions: 26155
iteration: 5; vars: 43136; clauses: 31110; decisions: 37462
iteration: 6; vars: 49172; clauses: 13313; decisions: 45225
iteration: 7; vars: 55208; clauses: 25471; decisions: 46561
iteration: 8; vars: 61244; clauses: 37687; decisions: 47124
iteration: 9; vars: 67280; clauses: 49855; decisions: 47798
iteration: 10; vars: 73316; clauses: 17867; decisions: 55174
iteration: 11; vars: 79352; clauses: 29443; decisions: 55974
iteration: 12; vars: 85388; clauses: 41755; decisions: 59316
iteration: 13; vars: 91424; clauses: 53581; decisions: 60578
iteration: 14; vars: 97460; clauses: 65445; decisions: 63494
iteration: 15; vars: 103496; clauses: 23345; decisions: 80855
iteration: 16; vars: 109532; clauses: 31437; decisions: 81723
iteration: 17; vars: 115568; clauses: 39535; decisions: 82308
iteration: 18; vars: 121604; clauses: 47877; decisions: 82887
iteration: 19; vars: 127640; clauses: 56219; decisions: 83989
iteration: 20; vars: 133676; clauses: 64245; decisions: 84559
iteration: 21; vars: 139712; clauses: 29859; decisions: 117002
iteration: 22; vars: 145748; clauses: 40529; decisions: 117593
iteration: 23; vars: 151784; clauses: 51145; decisions: 118111
iteration: 24; vars: 157820; clauses: 61773; decisions: 118663
iteration: 25; vars: 163856; clauses: 72067; decisions: 119198
iteration: 26; vars: 169892; clauses: 82363; decisions: 119722
iteration: 27; vars: 175928; clauses: 92669; decisions: 120495
iteration: 28; vars: 181964; clauses: 102635; decisions: 130830
iteration: 29; vars: 188000; clauses: 37304; decisions: 163071
iteration: 30; vars: 194036; clauses: 46274; decisions: 164854
iteration: 31; vars: 200072; clauses: 55256; decisions: 167946
iteration: 32; vars: 206108; clauses: 64320; decisions: 173277
iteration: 33; vars: 212144; clauses: 73402; decisions: 176190
iteration: 34; vars: 218180; clauses: 82478; decisions: 176929
iteration: 35; vars: 224216; clauses: 91502; decisions: 204789
iteration: 36; vars: 230252; clauses: 102508; decisions: 205363
iteration: 37; vars: 236288; clauses: 113582; decisions: 205956
iteration: 38; vars: 242324; clauses: 124788; decisions: 207845
iteration: 39; vars: 248360; clauses: 48615; decisions: 281869
iteration: 40; vars: 254396; clauses: 60213; decisions: 283471
iteration: 41; vars: 260432; clauses: 72307; decisions: 284459
iteration: 42; vars: 266468; clauses: 84041; decisions: 288460
iteration: 43; vars: 272504; clauses: 95835; decisions: 288967
iteration: 44; vars: 278540; clauses: 107645; decisions: 291686
iteration: 45; vars: 284576; clauses: 119455; decisions: 298870
iteration: 46; vars: 290612; clauses: 130761; decisions: 316028
iteration: 47; vars: 296648; clauses: 143099; decisions: 348055
iteration: 48; vars: 302684; clauses: 152401; decisions: 367596
iteration: 49; vars: 308720; clauses: 161733; decisions: 393943
iteration: 50; vars: 314756; clauses: 171203; decisions: 400730
iteration: 51; vars: 320792; clauses: 56969; decisions: 498375
iteration: 52; vars: 326828; clauses: 67599; decisions: 498940
iteration: 53; vars: 332864; clauses: 78333; decisions: 520640
iteration: 54; vars: 338900; clauses: 86551; decisions: 523121
iteration: 55; vars: 344936; clauses: 94845; decisions: 550669
iteration: 56; vars: 350972; clauses: 106001; decisions: 551383
iteration: 57; vars: 357008; clauses: 117151; decisions: 554314
iteration: 58; vars: 363044; clauses: 128953; decisions: 570835
iteration: 59; vars: 369080; clauses: 140187; decisions: 577128
iteration: 60; vars: 375116; clauses: 152005; decisions: 580479
iteration: 61; vars: 381152; clauses: 163183; decisions: 595080
iteration: 62; vars: 387188; clauses: 174827; decisions: 603975
iteration: 63; vars: 393224; clauses: 186457; decisions: 711415
iteration: 64; vars: 399260; clauses: 198461; decisions: 720432
iteration: 65; vars: 405296; clauses: 70771; decisions: 765402
iteration: 66; vars: 411332; clauses: 83457; decisions: 767623
iteration: 67; vars: 417368; clauses: 96291; decisions: 781416
iteration: 68; vars: 423404; clauses: 108743; decisions: 782640
iteration: 69; vars: 429440; clauses: 121087; decisions: 783698
iteration: 70; vars: 435476; clauses: 133559; decisions: 818979
iteration: 71; vars: 441512; clauses: 145989; decisions: 839069
iteration: 72; vars: 447548; clauses: 158347; decisions: 845262
iteration: 73; vars: 453584; clauses: 170693; decisions: 856730
iteration: 74; vars: 459620; clauses: 75165; decisions: 931487
iteration: 75; vars: 465656; clauses: 87007; decisions: 945103
iteration: 76; vars: 471692; clauses: 98177; decisions: 963254
iteration: 77; vars: 477728; clauses: 106751; decisions: 972350
iteration: 78; vars: 483764; clauses: 115721; decisions: 986191
iteration: 79; vars: 489800; clauses: 125319; decisions: 1012561
iteration: 80; vars: 495836; clauses: 134859; decisions: 1028747
iteration: 81; vars: 501872; clauses: 144671; decisions: 1075395
iteration: 82; vars: 507908; clauses: 77281; decisions: 1129181
iteration: 83; vars: 513944; clauses: 86939; decisions: 1166811
iteration: 84; vars: 519980; clauses: 96475; decisions: 1172264
iteration: 85; vars: 526016; clauses: 106285; decisions: 1185343
iteration: 86; vars: 532052; clauses: 116269; decisions: 1202707
iteration: 87; vars: 538088; clauses: 125957; decisions: 1279712
iteration: 88; vars: 544124; clauses: 34693; decisions: 1535229
finished solver loop. fail_count = 0
key=00110111111100111101110111011000110010111111100100111011100000100100010010000001101100111101100110100110011110000101011001001110000000000101110111100000011101000111110110000000
iteration=88; backbones_count=0; cube_count=1550476; cpu_time=32.6678; maxrss=51.6484
