inputs=41 keys=880 outputs=35 gates=4413
iteration: 1; vars: 26965; clauses: 28284; decisions: 23620
iteration: 2; vars: 35317; clauses: 28267; decisions: 48303
iteration: 3; vars: 43669; clauses: 28199; decisions: 68682
iteration: 4; vars: 52021; clauses: 17447; decisions: 73230
iteration: 5; vars: 60373; clauses: 40098; decisions: 100883
iteration: 6; vars: 68725; clauses: 18513; decisions: 132230
iteration: 7; vars: 77077; clauses: 41171; decisions: 155527
iteration: 8; vars: 85429; clauses: 21493; decisions: 176351
iteration: 9; vars: 93781; clauses: 43871; decisions: 190320
iteration: 10; vars: 102133; clauses: 22376; decisions: 215553
iteration: 11; vars: 110485; clauses: 44862; decisions: 248112
iteration: 12; vars: 118837; clauses: 22932; decisions: 278447
iteration: 13; vars: 127189; clauses: 45322; decisions: 302131
iteration: 14; vars: 135541; clauses: 23623; decisions: 341793
iteration: 15; vars: 143893; clauses: 46063; decisions: 387149
iteration: 16; vars: 152245; clauses: 25304; decisions: 437691
iteration: 17; vars: 160597; clauses: 47938; decisions: 465205
iteration: 18; vars: 168949; clauses: 26554; decisions: 488503
iteration: 19; vars: 177301; clauses: 48962; decisions: 511515
iteration: 20; vars: 185653; clauses: 24318; decisions: 530984
iteration: 21; vars: 194005; clauses: 46710; decisions: 552908
iteration: 22; vars: 202357; clauses: 25865; decisions: 604223
iteration: 23; vars: 210709; clauses: 48389; decisions: 629479
iteration: 24; vars: 219061; clauses: 26758; decisions: 657176
iteration: 25; vars: 227413; clauses: 49313; decisions: 691310
iteration: 26; vars: 235765; clauses: 27319; decisions: 732116
iteration: 27; vars: 244117; clauses: 49979; decisions: 773593
iteration: 28; vars: 252469; clauses: 27314; decisions: 813218
iteration: 29; vars: 260821; clauses: 50138; decisions: 821300
iteration: 30; vars: 269173; clauses: 27211; decisions: 866394
iteration: 31; vars: 277525; clauses: 49841; decisions: 912297
iteration: 32; vars: 285877; clauses: 23898; decisions: 936838
iteration: 33; vars: 294229; clauses: 46292; decisions: 1043147
iteration: 34; vars: 302581; clauses: 25230; decisions: 1063770
iteration: 35; vars: 310933; clauses: 47714; decisions: 1087331
iteration: 36; vars: 319285; clauses: 25590; decisions: 1109032
iteration: 37; vars: 327637; clauses: 47968; decisions: 1127122
iteration: 38; vars: 335989; clauses: 26096; decisions: 1142339
iteration: 39; vars: 344341; clauses: 48428; decisions: 1165320
iteration: 40; vars: 352693; clauses: 27260; decisions: 1214732
iteration: 41; vars: 361045; clauses: 49738; decisions: 1236649
iteration: 42; vars: 369397; clauses: 28388; decisions: 1352035
iteration: 43; vars: 377749; clauses: 51018; decisions: 1407360
iteration: 44; vars: 386101; clauses: 29369; decisions: 1448421
iteration: 45; vars: 394453; clauses: 51877; decisions: 1467461
iteration: 46; vars: 402805; clauses: 29717; decisions: 1556283
iteration: 47; vars: 411157; clauses: 52177; decisions: 1577810
iteration: 48; vars: 419509; clauses: 29618; decisions: 1625417
iteration: 49; vars: 427861; clauses: 52208; decisions: 1794021
iteration: 50; vars: 436213; clauses: 30949; decisions: 1838543
iteration: 51; vars: 444565; clauses: 53301; decisions: 1877794
iteration: 52; vars: 452917; clauses: 31121; decisions: 1959581
iteration: 53; vars: 461269; clauses: 53345; decisions: 2020926
iteration: 54; vars: 469621; clauses: 31282; decisions: 2064679
iteration: 55; vars: 477973; clauses: 53881; decisions: 2107936
iteration: 56; vars: 486325; clauses: 76401; decisions: 2119120
iteration: 57; vars: 494677; clauses: 32264; decisions: 2198789
iteration: 58; vars: 503029; clauses: 54890; decisions: 2219650
iteration: 59; vars: 511381; clauses: 77296; decisions: 2234829
iteration: 60; vars: 519733; clauses: 32425; decisions: 2263402
iteration: 61; vars: 528085; clauses: 54871; decisions: 2319197
iteration: 62; vars: 536437; clauses: 33348; decisions: 2362307
iteration: 63; vars: 544789; clauses: 55952; decisions: 2416048
iteration: 64; vars: 553141; clauses: 33092; decisions: 2474973
iteration: 65; vars: 561493; clauses: 55404; decisions: 2523656
iteration: 66; vars: 569845; clauses: 77698; decisions: 2549788
iteration: 67; vars: 578197; clauses: 33118; decisions: 2603481
iteration: 68; vars: 586549; clauses: 55704; decisions: 2630604
iteration: 69; vars: 594901; clauses: 78132; decisions: 2646691
iteration: 70; vars: 603253; clauses: 32677; decisions: 2737504
iteration: 71; vars: 611605; clauses: 54839; decisions: 2787259
iteration: 72; vars: 619957; clauses: 77253; decisions: 2835900
iteration: 73; vars: 628309; clauses: 32771; decisions: 2868118
iteration: 74; vars: 636661; clauses: 55175; decisions: 3038681
iteration: 75; vars: 645013; clauses: 77405; decisions: 3045127
iteration: 76; vars: 653365; clauses: 32019; decisions: 3084813
iteration: 77; vars: 661717; clauses: 54513; decisions: 3096462
iteration: 78; vars: 670069; clauses: 30961; decisions: 3124606
iteration: 79; vars: 678421; clauses: 53485; decisions: 3133826
iteration: 80; vars: 686773; clauses: 30184; decisions: 3200360
iteration: 81; vars: 695125; clauses: 52336; decisions: 3257926
iteration: 82; vars: 703477; clauses: 29583; decisions: 3292294
iteration: 83; vars: 711829; clauses: 51931; decisions: 3332732
iteration: 84; vars: 720181; clauses: 29453; decisions: 3389990
iteration: 85; vars: 728533; clauses: 52071; decisions: 3413766
iteration: 86; vars: 736885; clauses: 27948; decisions: 3446151
iteration: 87; vars: 745237; clauses: 50340; decisions: 3449443
iteration: 88; vars: 753589; clauses: 28295; decisions: 3471765
iteration: 89; vars: 761941; clauses: 50608; decisions: 3531952
iteration: 90; vars: 770293; clauses: 29183; decisions: 3573930
iteration: 91; vars: 778645; clauses: 51621; decisions: 3663695
iteration: 92; vars: 786997; clauses: 28829; decisions: 3706163
iteration: 93; vars: 795349; clauses: 51381; decisions: 3756508
iteration: 94; vars: 803701; clauses: 27477; decisions: 3793035
iteration: 95; vars: 812053; clauses: 49897; decisions: 3835684
iteration: 96; vars: 820405; clauses: 26870; decisions: 3862064
iteration: 97; vars: 828757; clauses: 49152; decisions: 3902391
iteration: 98; vars: 837109; clauses: 26778; decisions: 3936341
