inputs=41 keys=1760 outputs=35 gates=5295
iteration: 1; vars: 32871; clauses: 47590; decisions: 92924
iteration: 2; vars: 42605; clauses: 77384; decisions: 141839
iteration: 3; vars: 52339; clauses: 43455; decisions: 231869
iteration: 4; vars: 62073; clauses: 73212; decisions: 339320
iteration: 5; vars: 71807; clauses: 32161; decisions: 429277
iteration: 6; vars: 81541; clauses: 61701; decisions: 563581
iteration: 7; vars: 91275; clauses: 35497; decisions: 658872
iteration: 8; vars: 101009; clauses: 65227; decisions: 783187
iteration: 9; vars: 110743; clauses: 33087; decisions: 847942
iteration: 10; vars: 120477; clauses: 62731; decisions: 1000170
iteration: 11; vars: 130211; clauses: 40979; decisions: 1120127
iteration: 12; vars: 139945; clauses: 70547; decisions: 1353421
iteration: 13; vars: 149679; clauses: 31352; decisions: 1395446
iteration: 14; vars: 159413; clauses: 60989; decisions: 1508273
iteration: 15; vars: 169147; clauses: 32494; decisions: 1608233
iteration: 16; vars: 178881; clauses: 62052; decisions: 1728110
iteration: 17; vars: 188615; clauses: 34532; decisions: 1776885
iteration: 18; vars: 198349; clauses: 63974; decisions: 2030820
iteration: 19; vars: 208083; clauses: 37021; decisions: 2139633
iteration: 20; vars: 217817; clauses: 66542; decisions: 2426131
iteration: 21; vars: 227551; clauses: 38585; decisions: 2524218
iteration: 22; vars: 237285; clauses: 68021; decisions: 2654339
iteration: 23; vars: 247019; clauses: 40904; decisions: 2834190
iteration: 24; vars: 256753; clauses: 70464; decisions: 3022369
iteration: 25; vars: 266487; clauses: 46163; decisions: 3206936
iteration: 26; vars: 276221; clauses: 75803; decisions: 3383182
iteration: 27; vars: 285955; clauses: 46247; decisions: 3686658
iteration: 28; vars: 295689; clauses: 75801; decisions: 3968145
iteration: 29; vars: 305423; clauses: 46036; decisions: 4119888
iteration: 30; vars: 315157; clauses: 75586; decisions: 4230572
iteration: 31; vars: 324891; clauses: 47179; decisions: 4485290
iteration: 32; vars: 334625; clauses: 76635; decisions: 4621238
iteration: 33; vars: 344359; clauses: 50253; decisions: 4817846
iteration: 34; vars: 354093; clauses: 79704; decisions: 5355600
iteration: 35; vars: 363827; clauses: 50551; decisions: 5622128
iteration: 36; vars: 373561; clauses: 80062; decisions: 6066816
iteration: 37; vars: 383295; clauses: 51644; decisions: 6273211
iteration: 38; vars: 393029; clauses: 81076; decisions: 6846675
iteration: 39; vars: 402763; clauses: 51042; decisions: 7032749
iteration: 40; vars: 412497; clauses: 80456; decisions: 7235449
iteration: 41; vars: 422231; clauses: 51166; decisions: 7401613
iteration: 42; vars: 431965; clauses: 80502; decisions: 7542292
iteration: 43; vars: 441699; clauses: 51851; decisions: 7627412
iteration: 44; vars: 451433; clauses: 81205; decisions: 7705072
iteration: 45; vars: 461167; clauses: 51338; decisions: 7839505
iteration: 46; vars: 470901; clauses: 80812; decisions: 7997657
iteration: 47; vars: 480635; clauses: 52428; decisions: 8152018
iteration: 48; vars: 490369; clauses: 81852; decisions: 8245368
iteration: 49; vars: 500103; clauses: 53805; decisions: 8340653
iteration: 50; vars: 509837; clauses: 83095; decisions: 8647117
iteration: 51; vars: 519571; clauses: 51832; decisions: 8902094
iteration: 52; vars: 529305; clauses: 81232; decisions: 8930210
iteration: 53; vars: 539039; clauses: 50797; decisions: 9248084
iteration: 54; vars: 548773; clauses: 80166; decisions: 9662146
iteration: 55; vars: 558507; clauses: 50052; decisions: 9765337
iteration: 56; vars: 568241; clauses: 79530; decisions: 9891096
iteration: 57; vars: 577975; clauses: 49180; decisions: 10026486
iteration: 58; vars: 587709; clauses: 78594; decisions: 10095437
iteration: 59; vars: 597443; clauses: 49798; decisions: 10339627
iteration: 60; vars: 607177; clauses: 79127; decisions: 10542284
iteration: 61; vars: 616911; clauses: 48047; decisions: 10706559
iteration: 62; vars: 626645; clauses: 77301; decisions: 10783351
iteration: 63; vars: 636379; clauses: 48291; decisions: 10917150
iteration: 64; vars: 646113; clauses: 77517; decisions: 11060674
iteration: 65; vars: 655847; clauses: 49021; decisions: 11265853
iteration: 66; vars: 665581; clauses: 78335; decisions: 11334503
iteration: 67; vars: 675315; clauses: 48557; decisions: 11412807
iteration: 68; vars: 685049; clauses: 77862; decisions: 11944220
iteration: 69; vars: 694783; clauses: 49924; decisions: 12262912
iteration: 70; vars: 704517; clauses: 79138; decisions: 12506350
iteration: 71; vars: 714251; clauses: 49652; decisions: 12803766
iteration: 72; vars: 723985; clauses: 79007; decisions: 12929002
iteration: 73; vars: 733719; clauses: 49868; decisions: 13130519
iteration: 74; vars: 743453; clauses: 79068; decisions: 13198829
iteration: 75; vars: 753187; clauses: 50399; decisions: 13377335
iteration: 76; vars: 762921; clauses: 79739; decisions: 13628253
iteration: 77; vars: 772655; clauses: 48606; decisions: 13796391
iteration: 78; vars: 782389; clauses: 77792; decisions: 14090742
iteration: 79; vars: 792123; clauses: 47530; decisions: 14185470
iteration: 80; vars: 801857; clauses: 76821; decisions: 14342977
iteration: 81; vars: 811591; clauses: 48270; decisions: 14524409
iteration: 82; vars: 821325; clauses: 77541; decisions: 14605166
iteration: 83; vars: 831059; clauses: 48406; decisions: 14818556
iteration: 84; vars: 840793; clauses: 77630; decisions: 14849553
iteration: 85; vars: 850527; clauses: 49305; decisions: 14957241
iteration: 86; vars: 860261; clauses: 78597; decisions: 15250151
iteration: 87; vars: 869995; clauses: 49399; decisions: 15448982
iteration: 88; vars: 879729; clauses: 78569; decisions: 16002206
iteration: 89; vars: 889463; clauses: 48554; decisions: 16216965
iteration: 90; vars: 899197; clauses: 77816; decisions: 16326237
iteration: 91; vars: 908931; clauses: 46774; decisions: 16711913
iteration: 92; vars: 918665; clauses: 75925; decisions: 16997064
iteration: 93; vars: 928399; clauses: 42269; decisions: 17175031
iteration: 94; vars: 938133; clauses: 71403; decisions: 17388792
iteration: 95; vars: 947867; clauses: 42943; decisions: 17612006
iteration: 96; vars: 957601; clauses: 72037; decisions: 17644000
iteration: 97; vars: 967335; clauses: 41910; decisions: 17790918
iteration: 98; vars: 977069; clauses: 71046; decisions: 18039637
iteration: 99; vars: 986803; clauses: 42415; decisions: 18217498
iteration: 100; vars: 996537; clauses: 71591; decisions: 18390544
iteration: 101; vars: 1006271; clauses: 41471; decisions: 18534389
iteration: 102; vars: 1016005; clauses: 70470; decisions: 18620788
iteration: 103; vars: 1025739; clauses: 41445; decisions: 18672300
iteration: 104; vars: 1035473; clauses: 70434; decisions: 18931165
iteration: 105; vars: 1045207; clauses: 41868; decisions: 19049112
iteration: 106; vars: 1054941; clauses: 70913; decisions: 19134176
iteration: 107; vars: 1064675; clauses: 40954; decisions: 19257657
iteration: 108; vars: 1074409; clauses: 70056; decisions: 19436530
iteration: 109; vars: 1084143; clauses: 41833; decisions: 19518982
iteration: 110; vars: 1093877; clauses: 70841; decisions: 19611758
iteration: 111; vars: 1103611; clauses: 40178; decisions: 19665401
iteration: 112; vars: 1113345; clauses: 69253; decisions: 19867642
iteration: 113; vars: 1123079; clauses: 39068; decisions: 19928236
iteration: 114; vars: 1132813; clauses: 68078; decisions: 19957428
iteration: 115; vars: 1142547; clauses: 38408; decisions: 20062987
iteration: 116; vars: 1152281; clauses: 67473; decisions: 20155204
iteration: 117; vars: 1162015; clauses: 38195; decisions: 20222105
iteration: 118; vars: 1171749; clauses: 67271; decisions: 20376456
iteration: 119; vars: 1181483; clauses: 37900; decisions: 20451495
iteration: 120; vars: 1191217; clauses: 66931; decisions: 20552091
iteration: 121; vars: 1200951; clauses: 37844; decisions: 20753588
iteration: 122; vars: 1210685; clauses: 66898; decisions: 20845619
iteration: 123; vars: 1220419; clauses: 36982; decisions: 21024412
iteration: 124; vars: 1230153; clauses: 65955; decisions: 21095354
iteration: 125; vars: 1239887; clauses: 36225; decisions: 21204445
iteration: 126; vars: 1249621; clauses: 65167; decisions: 21275858
iteration: 127; vars: 1259355; clauses: 33043; decisions: 21422846
iteration: 128; vars: 1269089; clauses: 61988; decisions: 21457919
iteration: 129; vars: 1278823; clauses: 31719; decisions: 21525451
iteration: 130; vars: 1288557; clauses: 60600; decisions: 21660589
iteration: 131; vars: 1298291; clauses: 32499; decisions: 21802384
iteration: 132; vars: 1308025; clauses: 61439; decisions: 21900692
iteration: 133; vars: 1317759; clauses: 31320; decisions: 21996749
iteration: 134; vars: 1327493; clauses: 60169; decisions: 22039815
iteration: 135; vars: 1337227; clauses: 29507; decisions: 22154895
iteration: 136; vars: 1346961; clauses: 58430; decisions: 22174616
iteration: 137; vars: 1356695; clauses: 28312; decisions: 22240788
iteration: 138; vars: 1366429; clauses: 57224; decisions: 22337094
iteration: 139; vars: 1376163; clauses: 27682; decisions: 22383493
iteration: 140; vars: 1385897; clauses: 56446; decisions: 22459269
iteration: 141; vars: 1395631; clauses: 26920; decisions: 22588258
iteration: 142; vars: 1405365; clauses: 55818; decisions: 22629736
iteration: 143; vars: 1415099; clauses: 26144; decisions: 22664808
iteration: 144; vars: 1424833; clauses: 55036; decisions: 22725431
iteration: 145; vars: 1434567; clauses: 25915; decisions: 22782039
iteration: 146; vars: 1444301; clauses: 54766; decisions: 22817130
iteration: 147; vars: 1454035; clauses: 25679; decisions: 22871260
iteration: 148; vars: 1463769; clauses: 54503; decisions: 22888457
iteration: 149; vars: 1473503; clauses: 25085; decisions: 22940948
iteration: 150; vars: 1483237; clauses: 53843; decisions: 22986194
iteration: 151; vars: 1492971; clauses: 25110; decisions: 23008140
iteration: 152; vars: 1502705; clauses: 24591; decisions: 23044780
iteration: 153; vars: 1512439; clauses: 53305; decisions: 23145641
iteration: 154; vars: 1522173; clauses: 24150; decisions: 23202412
iteration: 155; vars: 1531907; clauses: 52933; decisions: 23260188
iteration: 156; vars: 1541641; clauses: 24228; decisions: 23389931
iteration: 157; vars: 1551375; clauses: 24352; decisions: 23418395
iteration: 158; vars: 1561109; clauses: 24340; decisions: 23470351
iteration: 159; vars: 1570843; clauses: 53182; decisions: 23498522
iteration: 160; vars: 1580577; clauses: 23790; decisions: 23518119
iteration: 161; vars: 1590311; clauses: 23393; decisions: 23567486
iteration: 162; vars: 1600045; clauses: 23442; decisions: 23592392
iteration: 163; vars: 1609779; clauses: 52235; decisions: 23636658
iteration: 164; vars: 1619513; clauses: 22889; decisions: 23650968
iteration: 165; vars: 1629247; clauses: 22874; decisions: 23670903
iteration: 166; vars: 1638981; clauses: 22442; decisions: 23704922
iteration: 167; vars: 1648715; clauses: 22246; decisions: 23720685
iteration: 168; vars: 1658449; clauses: 22172; decisions: 23736917
iteration: 169; vars: 1668183; clauses: 21855; decisions: 23775867
iteration: 170; vars: 1677917; clauses: 21709; decisions: 23797050
iteration: 171; vars: 1687651; clauses: 21494; decisions: 23814385
iteration: 172; vars: 1697385; clauses: 22133; decisions: 23857244
iteration: 173; vars: 1707119; clauses: 21826; decisions: 23883842
iteration: 174; vars: 1716853; clauses: 22159; decisions: 23908820
iteration: 175; vars: 1726587; clauses: 22065; decisions: 23955403
iteration: 176; vars: 1736321; clauses: 21867; decisions: 24005029
iteration: 177; vars: 1746055; clauses: 21789; decisions: 24044353
iteration: 178; vars: 1755789; clauses: 21389; decisions: 24073839
iteration: 179; vars: 1765523; clauses: 21215; decisions: 24083830
iteration: 180; vars: 1775257; clauses: 21173; decisions: 24094981
iteration: 181; vars: 1784991; clauses: 21220; decisions: 24105845
iteration: 182; vars: 1794725; clauses: 21213; decisions: 24140658
iteration: 183; vars: 1804459; clauses: 20908; decisions: 24151401
iteration: 184; vars: 1814193; clauses: 20858; decisions: 24163089
iteration: 185; vars: 1823927; clauses: 20796; decisions: 24203075
iteration: 186; vars: 1833661; clauses: 21013; decisions: 24230824
iteration: 187; vars: 1843395; clauses: 20720; decisions: 24254491
iteration: 188; vars: 1853129; clauses: 21009; decisions: 24283458
iteration: 189; vars: 1862863; clauses: 20639; decisions: 24314846
iteration: 190; vars: 1872597; clauses: 20146; decisions: 24356739
iteration: 191; vars: 1882331; clauses: 19788; decisions: 24388582
iteration: 192; vars: 1892065; clauses: 19299; decisions: 24417201
iteration: 193; vars: 1901799; clauses: 19225; decisions: 24473296
iteration: 194; vars: 1911533; clauses: 19001; decisions: 24528388
iteration: 195; vars: 1921267; clauses: 18946; decisions: 24556166
iteration: 196; vars: 1931001; clauses: 18842; decisions: 24598187
iteration: 197; vars: 1940735; clauses: 18691; decisions: 24618284
iteration: 198; vars: 1950469; clauses: 18345; decisions: 24650513
iteration: 199; vars: 1960203; clauses: 17926; decisions: 24669807
iteration: 200; vars: 1969937; clauses: 18235; decisions: 24689632
iteration: 201; vars: 1979671; clauses: 17860; decisions: 24726096
iteration: 202; vars: 1989405; clauses: 17839; decisions: 24742771
iteration: 203; vars: 1999139; clauses: 17349; decisions: 24783017
iteration: 204; vars: 2008873; clauses: 16823; decisions: 24836531
iteration: 205; vars: 2018607; clauses: 16562; decisions: 24859571
iteration: 206; vars: 2028341; clauses: 16141; decisions: 24911270
iteration: 207; vars: 2038075; clauses: 16040; decisions: 24938946
iteration: 208; vars: 2047809; clauses: 15941; decisions: 24952160
iteration: 209; vars: 2057543; clauses: 15936; decisions: 24974678
iteration: 210; vars: 2067277; clauses: 15750; decisions: 25009870
iteration: 211; vars: 2077011; clauses: 15239; decisions: 25044862
iteration: 212; vars: 2086745; clauses: 14341; decisions: 25054747
iteration: 213; vars: 2096479; clauses: 14135; decisions: 25088150
iteration: 214; vars: 2106213; clauses: 13864; decisions: 25101575
iteration: 215; vars: 2115947; clauses: 13934; decisions: 25114477
iteration: 216; vars: 2125681; clauses: 13577; decisions: 25130849
iteration: 217; vars: 2135415; clauses: 13378; decisions: 25161569
iteration: 218; vars: 2145149; clauses: 13561; decisions: 25171791
iteration: 219; vars: 2154883; clauses: 13699; decisions: 25203572
iteration: 220; vars: 2164617; clauses: 13169; decisions: 25218203
iteration: 221; vars: 2174351; clauses: 12869; decisions: 25230981
iteration: 222; vars: 2184085; clauses: 12802; decisions: 25246795
iteration: 223; vars: 2193819; clauses: 12739; decisions: 25260051
iteration: 224; vars: 2203553; clauses: 12642; decisions: 25268647
iteration: 225; vars: 2213287; clauses: 12687; decisions: 25285037
iteration: 226; vars: 2223021; clauses: 12623; decisions: 25302790
iteration: 227; vars: 2232755; clauses: 12588; decisions: 25310845
iteration: 228; vars: 2242489; clauses: 12687; decisions: 25338107
iteration: 229; vars: 2252223; clauses: 12292; decisions: 25347395
iteration: 230; vars: 2261957; clauses: 12272; decisions: 25358583
iteration: 231; vars: 2271691; clauses: 12242; decisions: 25378228
iteration: 232; vars: 2281425; clauses: 11219; decisions: 25394236
iteration: 233; vars: 2291159; clauses: 10888; decisions: 25400932
iteration: 234; vars: 2300893; clauses: 10796; decisions: 25408264
iteration: 235; vars: 2310627; clauses: 10551; decisions: 25415697
iteration: 236; vars: 2320361; clauses: 10012; decisions: 25421397
iteration: 237; vars: 2330095; clauses: 9778; decisions: 25437284
iteration: 238; vars: 2339829; clauses: 9499; decisions: 25444087
iteration: 239; vars: 2349563; clauses: 9204; decisions: 25463027
iteration: 240; vars: 2359297; clauses: 8739; decisions: 25472172
iteration: 241; vars: 2369031; clauses: 8434; decisions: 25478252
iteration: 242; vars: 2378765; clauses: 8272; decisions: 25485672
iteration: 243; vars: 2388499; clauses: 8253; decisions: 25488592
iteration: 244; vars: 2398233; clauses: 8168; decisions: 25493993
iteration: 245; vars: 2407967; clauses: 8116; decisions: 25499313
iteration: 246; vars: 2417701; clauses: 7996; decisions: 25504657
iteration: 247; vars: 2427435; clauses: 7911; decisions: 25508060
iteration: 248; vars: 2437169; clauses: 7850; decisions: 25513078
iteration: 249; vars: 2446903; clauses: 8032; decisions: 25517994
iteration: 250; vars: 2456637; clauses: 7305; decisions: 25524051
iteration: 251; vars: 2466371; clauses: 7084; decisions: 25531349
iteration: 252; vars: 2476105; clauses: 6932; decisions: 25535700
iteration: 253; vars: 2485839; clauses: 6928; decisions: 25541047
iteration: 254; vars: 2495573; clauses: 6936; decisions: 25545410
iteration: 255; vars: 2505307; clauses: 6599; decisions: 25548122
iteration: 256; vars: 2515041; clauses: 6619; decisions: 25554591
iteration: 257; vars: 2524775; clauses: 6204; decisions: 25558433
finished solver loop. fail_count = 0
