inputs=10 keys=507 outputs=10 gates=5580
iteration: 1; vars: 33823; clauses: 31103; decisions: 6365
iteration: 2; vars: 44745; clauses: 38945; decisions: 15998
iteration: 3; vars: 55667; clauses: 33263; decisions: 26487
iteration: 4; vars: 66589; clauses: 16591; decisions: 42858
iteration: 5; vars: 77511; clauses: 45831; decisions: 59026
iteration: 6; vars: 88433; clauses: 75067; decisions: 68289
iteration: 7; vars: 99355; clauses: 18076; decisions: 75344
iteration: 8; vars: 110277; clauses: 47312; decisions: 78979
iteration: 9; vars: 121199; clauses: 76548; decisions: 81689
iteration: 10; vars: 132121; clauses: 19841; decisions: 92906
iteration: 11; vars: 143043; clauses: 49071; decisions: 138252
iteration: 12; vars: 153965; clauses: 78299; decisions: 230821
iteration: 13; vars: 164887; clauses: 20608; decisions: 252789
iteration: 14; vars: 175809; clauses: 49828; decisions: 276729
iteration: 15; vars: 186731; clauses: 79048; decisions: 285717
iteration: 16; vars: 197653; clauses: 21467; decisions: 302318
iteration: 17; vars: 208575; clauses: 50687; decisions: 357794
iteration: 18; vars: 219497; clauses: 79907; decisions: 402671
iteration: 19; vars: 230419; clauses: 22799; decisions: 443155
iteration: 20; vars: 241341; clauses: 52019; decisions: 448278
iteration: 21; vars: 252263; clauses: 81239; decisions: 467340
iteration: 22; vars: 263185; clauses: 23963; decisions: 487427
iteration: 23; vars: 274107; clauses: 53171; decisions: 523351
iteration: 24; vars: 285029; clauses: 82379; decisions: 557335
iteration: 25; vars: 295951; clauses: 25001; decisions: 577744
iteration: 26; vars: 306873; clauses: 54209; decisions: 593180
iteration: 27; vars: 317795; clauses: 83417; decisions: 642017
iteration: 28; vars: 328717; clauses: 26663; decisions: 707615
iteration: 29; vars: 339639; clauses: 55871; decisions: 710281
iteration: 30; vars: 350561; clauses: 85075; decisions: 777527
iteration: 31; vars: 361483; clauses: 114279; decisions: 784796
iteration: 32; vars: 372405; clauses: 27929; decisions: 835094
iteration: 33; vars: 383327; clauses: 57133; decisions: 862016
iteration: 34; vars: 394249; clauses: 86337; decisions: 876160
iteration: 35; vars: 405171; clauses: 115541; decisions: 891214
iteration: 36; vars: 416093; clauses: 29288; decisions: 983231
iteration: 37; vars: 427015; clauses: 58492; decisions: 997981
iteration: 38; vars: 437937; clauses: 87696; decisions: 1012900
iteration: 39; vars: 448859; clauses: 116900; decisions: 1026272
iteration: 40; vars: 459781; clauses: 31280; decisions: 1103543
iteration: 41; vars: 470703; clauses: 60484; decisions: 1111322
iteration: 42; vars: 481625; clauses: 89688; decisions: 1178954
iteration: 43; vars: 492547; clauses: 118884; decisions: 1227173
iteration: 44; vars: 503469; clauses: 28073; decisions: 1266378
iteration: 45; vars: 514391; clauses: 57255; decisions: 1305661
iteration: 46; vars: 525313; clauses: 86439; decisions: 1315919
iteration: 47; vars: 536235; clauses: 115621; decisions: 1353919
iteration: 48; vars: 547157; clauses: 27928; decisions: 1405149
iteration: 49; vars: 558079; clauses: 57112; decisions: 1434174
iteration: 50; vars: 569001; clauses: 86292; decisions: 1475179
iteration: 51; vars: 579923; clauses: 115472; decisions: 1519049
iteration: 52; vars: 590845; clauses: 27609; decisions: 1564757
iteration: 53; vars: 601767; clauses: 56789; decisions: 1654890
iteration: 54; vars: 612689; clauses: 85969; decisions: 1727139
iteration: 55; vars: 623611; clauses: 115145; decisions: 1745978
iteration: 56; vars: 634533; clauses: 26725; decisions: 1774621
iteration: 57; vars: 645455; clauses: 55900; decisions: 1794525
iteration: 58; vars: 656377; clauses: 85075; decisions: 1838396
iteration: 59; vars: 667299; clauses: 114251; decisions: 1859949
iteration: 60; vars: 678221; clauses: 26697; decisions: 1879850
iteration: 61; vars: 689143; clauses: 55871; decisions: 1901572
iteration: 62; vars: 700065; clauses: 85045; decisions: 1912148
iteration: 63; vars: 710987; clauses: 114216; decisions: 1969008
iteration: 64; vars: 721909; clauses: 26812; decisions: 2013241
iteration: 65; vars: 732831; clauses: 55986; decisions: 2039830
iteration: 66; vars: 743753; clauses: 85160; decisions: 2084891
iteration: 67; vars: 754675; clauses: 114327; decisions: 2106322
iteration: 68; vars: 765597; clauses: 26323; decisions: 2144841
iteration: 69; vars: 776519; clauses: 55489; decisions: 2157440
iteration: 70; vars: 787441; clauses: 84655; decisions: 2162115
iteration: 71; vars: 798363; clauses: 27083; decisions: 2209331
iteration: 72; vars: 809285; clauses: 56247; decisions: 2216604
iteration: 73; vars: 820207; clauses: 85407; decisions: 2234278
iteration: 74; vars: 831129; clauses: 114566; decisions: 2273402
iteration: 75; vars: 842051; clauses: 27419; decisions: 2317892
iteration: 76; vars: 852973; clauses: 56575; decisions: 2367450
iteration: 77; vars: 863895; clauses: 85731; decisions: 2416098
iteration: 78; vars: 874817; clauses: 114886; decisions: 2441138
iteration: 79; vars: 885739; clauses: 26248; decisions: 2510622
iteration: 80; vars: 896661; clauses: 55395; decisions: 2532415
iteration: 81; vars: 907583; clauses: 84543; decisions: 2545126
iteration: 82; vars: 918505; clauses: 24965; decisions: 2571832
iteration: 83; vars: 929427; clauses: 54104; decisions: 2674616
iteration: 84; vars: 940349; clauses: 83244; decisions: 2707836
iteration: 85; vars: 951271; clauses: 24762; decisions: 2786444
iteration: 86; vars: 962193; clauses: 53899; decisions: 2829146
iteration: 87; vars: 973115; clauses: 83037; decisions: 2840145
iteration: 88; vars: 984037; clauses: 24077; decisions: 2893949
iteration: 89; vars: 994959; clauses: 53210; decisions: 2993995
iteration: 90; vars: 1005881; clauses: 82336; decisions: 3044042
iteration: 91; vars: 1016803; clauses: 23614; decisions: 3079606
iteration: 92; vars: 1027725; clauses: 52740; decisions: 3102335
iteration: 93; vars: 1038647; clauses: 81862; decisions: 3140913
iteration: 94; vars: 1049569; clauses: 23380; decisions: 3161948
iteration: 95; vars: 1060491; clauses: 52498; decisions: 3251957
iteration: 96; vars: 1071413; clauses: 81616; decisions: 3285349
